time_ms,gid,population
996.250000001533,379,unknown
996.3750000015334,235,unknown
996.8750000015352,206,unknown
996.9500000015355,242,unknown
997.0421098030613,13,unknown
997.2250000015365,325,unknown
997.2750000015367,259,unknown
997.5750000015378,369,unknown
997.900000001539,205,unknown
997.9500000015391,250,unknown
998.3500000015406,233,unknown
998.6000000015415,211,unknown
998.6750000015418,283,unknown
998.750000001542,261,unknown
998.8000000015422,352,unknown
998.9000000015426,284,unknown
998.9000000015426,288,unknown
998.9500000015428,381,unknown
998.9750000015429,280,unknown
998.9750000015429,285,unknown
999.2495157247859,46,unknown
999.2495157247859,126,unknown
999.6000000015451,217,unknown
999.6500000015453,292,unknown
999.6500000015453,367,unknown
999.8000000015459,365,unknown
999.9750000015465,331,unknown
1000.1500000015471,262,unknown
1000.4250000015481,324,unknown
1000.4674950188737,14,unknown
1000.4750000015483,312,unknown
1000.5250000015485,251,unknown
1000.6000000015488,308,unknown
1000.6250000015489,323,unknown
1000.7000000015491,358,unknown
1000.7500000015493,371,unknown
1000.8250000015496,315,unknown
1000.8265924630294,25,unknown
1000.8500000015497,319,unknown
1000.95000000155,279,unknown
1000.95000000155,327,unknown
1001.1000000015506,271,unknown
1001.1000000015506,282,unknown
1001.1500000015508,254,unknown
1001.1750000015509,335,unknown
1001.475000001552,277,unknown
1001.500000001552,368,unknown
1001.6500000015526,203,unknown
1001.7000000015528,232,unknown
1001.7000000015528,353,unknown
1001.9000000015535,256,unknown
1002.1250000015543,341,unknown
1002.2750000015549,223,unknown
1002.325000001555,297,unknown
1002.3500000015551,360,unknown
1002.5612969017741,23,unknown
1002.600000001556,343,unknown
1002.7250000015565,206,unknown
1002.8250000015569,321,unknown
1002.9000000015571,408,unknown
1002.9250000015572,204,unknown
1002.9500000015573,311,unknown
1002.9750000015574,339,unknown
1003.0750000015578,313,unknown
1003.150000001558,309,unknown
1003.2077224941222,12,unknown
1003.2750000015585,236,unknown
1003.2750000015585,348,unknown
1003.425000001559,248,unknown
1003.425000001559,373,unknown
1003.4500000015591,372,unknown
1003.6500000015599,354,unknown
1003.67500000156,299,unknown
1003.9000000015608,210,unknown
1004.0500000015613,378,unknown
1004.1000000015615,243,unknown
1004.2750000015621,326,unknown
1004.3000000015622,214,unknown
1004.8750000015643,334,unknown
1005.0599578944308,8,unknown
1005.1000000015651,247,unknown
1005.1000000015651,350,unknown
1005.2000000015655,287,unknown
1005.3500000015661,401,unknown
1005.8000000015677,364,unknown
1006.2250000015692,351,unknown
1006.3033224583817,4,unknown
1006.6250000015707,217,unknown
1006.8750000015716,306,unknown
1006.9500000015719,271,unknown
1007.2000000015728,294,unknown
1007.2750000015731,316,unknown
