time_ms,gid,population
47.75928164549843,15,unknown
47.7750000001023,317,unknown
47.85000000010232,244,unknown
47.90000000010233,289,unknown
48.000000000102354,318,unknown
48.225000000102405,243,unknown
48.225000000102405,324,unknown
48.275000000102416,240,unknown
48.37500000010244,322,unknown
48.55000000010248,333,unknown
48.575000000102484,323,unknown
48.72500000010252,307,unknown
48.750000000102524,337,unknown
48.77500000010253,298,unknown
48.77500000010253,343,unknown
48.925000000102564,247,unknown
49.100000000102604,329,unknown
49.150000000102615,294,unknown
49.20000000010263,313,unknown
49.20000000010263,340,unknown
49.215758117138776,19,unknown
49.80000000010276,338,unknown
49.873186347188195,122,unknown
49.873186347188195,42,unknown
50.03907775478188,1,unknown
50.30000000010288,297,unknown
50.52500000010293,241,unknown
50.52500000010293,336,unknown
50.55000000010293,248,unknown
50.55000000010293,291,unknown
50.72500000010297,332,unknown
51.280336425785556,1,unknown
51.63585589604275,16,unknown
51.95000000010325,310,unknown
51.95000000010325,326,unknown
52.02500000010327,342,unknown
52.1500000001033,302,unknown
52.275000000103326,306,unknown
52.373355771294484,60,unknown
52.373355771294484,140,unknown
52.450000000103365,292,unknown
52.632919429979594,13,unknown
52.7795010083085,10,unknown
52.800000000103445,345,unknown
52.87500000010346,331,unknown
52.89618594144006,199,unknown
52.89618594144006,119,unknown
52.90000000010347,308,unknown
53.025000000103496,319,unknown
53.10000000010351,334,unknown
53.12500000010352,301,unknown
53.725000000103655,233,unknown
53.850000000103684,235,unknown
53.87500000010369,309,unknown
53.95000000010371,311,unknown
53.95000000010371,339,unknown
54.05000000010373,299,unknown
54.10000000010374,315,unknown
54.300000000103786,347,unknown
54.57500000010385,325,unknown
54.75000000010389,327,unknown
55.10000000010397,348,unknown
55.1118329757971,3,unknown
55.20000000010399,328,unknown
55.22030917866778,17,unknown
55.47500000010405,321,unknown
55.77500000010412,254,unknown
56.100000000104195,251,unknown
56.15000000010421,204,unknown
56.275000000104235,341,unknown
56.37500000010426,296,unknown
56.75000000010434,304,unknown
56.77500000010435,344,unknown
56.800000000104355,300,unknown
56.92500000010438,320,unknown
56.95000000010439,295,unknown
57.18002136817309,3,unknown
57.31755700614659,8,unknown
57.40000000010449,230,unknown
57.66258629010166,143,unknown
57.66258629010166,63,unknown
57.86670017417791,43,unknown
57.86670017417791,123,unknown
57.900000000104605,293,unknown
57.92500000010461,316,unknown
58.059378981577574,14,unknown
59.02500000010486,285,unknown
59.20766558507346,18,unknown
59.225000000104906,261,unknown
59.25000000010491,238,unknown
59.30000000010492,232,unknown
59.85000000010505,250,unknown
60.42500000010518,217,unknown
60.82500000010527,236,unknown
60.82500000010527,290,unknown
61.775000000105486,268,unknown
61.8250000001055,271,unknown
62.075000000105554,206,unknown
62.28765227448029,171,unknown
62.28765227448029,91,unknown
62.37392745045919,4,unknown
62.73864637117511,18,unknown
62.85000000010573,246,unknown
63.42500000010586,242,unknown
64.075000000106,287,unknown
64.26951164525211,27,unknown
64.82500000010617,330,unknown
64.93069123568281,120,unknown
64.93069123568281,40,unknown
64.9750000001062,305,unknown
65.15000000010625,239,unknown
65.16672736018035,7,unknown
66.20000000010648,234,unknown
66.22500000010649,317,unknown
66.30000000010651,314,unknown
66.32205586075203,2,unknown
66.50212186368123,12,unknown
66.57500000010657,245,unknown
66.85000000010663,303,unknown
66.95000000010666,312,unknown
67.00000000010667,335,unknown
67.02500000010667,346,unknown
67.04689461314078,1,unknown
67.11362200280664,11,unknown
67.20000000010671,324,unknown
67.27500000010673,333,unknown
67.35000000010675,237,unknown
67.35229688106843,89,unknown
67.35229688106843,169,unknown
67.37500000010675,322,unknown
67.42500000010676,277,unknown
67.45000000010677,298,unknown
67.50000000010678,343,unknown
67.55000000010679,231,unknown
67.76842520755531,1,unknown
67.80000000010685,289,unknown
68.12500000010692,240,unknown
68.35000000010697,294,unknown
68.37500000010698,340,unknown
68.52500000010701,307,unknown
68.6103639405873,174,unknown
68.6103639405873,94,unknown
68.77500000010707,329,unknown
68.80000000010708,205,unknown
68.95000000010711,243,unknown
69.02500000010713,230,unknown
69.02500000010713,282,unknown
69.12500000010715,338,unknown
69.17500000010716,211,unknown
69.27500000010718,244,unknown
69.27500000010718,283,unknown
69.3250000001072,286,unknown
69.40000000010721,271,unknown
69.47500000010723,280,unknown
69.75000000010729,233,unknown
69.8000000001073,247,unknown
69.90000000010733,336,unknown
69.92500000010733,313,unknown
70.02500000010735,291,unknown
70.10000000010737,232,unknown
70.2500000001074,297,unknown
70.62500000010749,261,unknown
70.6750000001075,323,unknown
70.77500000010753,342,unknown
71.02683967443633,103,unknown
71.02683967443633,183,unknown
71.1250000001076,241,unknown
71.20000000010762,332,unknown
71.42500000010767,217,unknown
71.45000000010768,204,unknown
71.47500000010768,251,unknown
71.5500000001077,206,unknown
71.65000000010772,299,unknown
71.70000000010774,302,unknown
71.72668258568008,15,unknown
71.75000000010775,318,unknown
71.90000000010778,248,unknown
71.90000000010778,310,unknown
71.92500000010779,309,unknown
71.95000000010779,254,unknown
72.0000000001078,311,unknown
72.10000000010783,306,unknown
72.17500000010784,326,unknown
72.4000000001079,292,unknown
72.4000000001079,334,unknown
72.60000000010794,325,unknown
72.69611989272315,113,unknown
72.69611989272315,193,unknown
72.72500000010797,345,unknown
72.75000000010797,347,unknown
72.92500000010801,235,unknown
73.07567113655311,13,unknown
73.27341393943658,120,unknown
73.27341393943658,40,unknown
73.32277963082214,192,unknown
73.32277963082214,112,unknown
73.35000000010811,315,unknown
73.37500000010812,319,unknown
73.88830208393279,12,unknown
74.53883389673601,182,unknown
74.53883389673601,102,unknown
74.57500000010839,328,unknown
74.90084988077416,47,unknown
74.90084988077416,127,unknown
74.95000000010847,308,unknown
75.22500000010854,321,unknown
75.32500000010856,301,unknown
75.42500000010858,339,unknown
75.57605629182339,5,unknown
75.65000000010863,331,unknown
75.69228287571823,124,unknown
75.69228287571823,44,unknown
75.94863852239365,16,unknown
76.00000000010871,295,unknown
76.17500000010875,296,unknown
76.95000000010893,279,unknown
77.22500000010899,281,unknown
77.43498312760451,10,unknown
77.49114617958107,52,unknown
77.49114617958107,132,unknown
77.55000000010907,344,unknown
77.85000000010913,327,unknown
77.90000000010915,277,unknown
77.97500000010916,341,unknown
78.35000000010925,304,unknown
78.42500000010926,300,unknown
78.45000000010927,293,unknown
78.45000000010927,316,unknown
78.6000000001093,337,unknown
78.65000000010932,320,unknown
78.85000000010936,231,unknown
79.17500000010943,271,unknown
79.62500000010954,233,unknown
80.17500000010966,238,unknown
80.25000000010968,236,unknown
80.55000000010975,211,unknown
80.58088335464821,185,unknown
80.58088335464821,105,unknown
80.75396868108356,32,unknown
80.8000000001098,210,unknown
80.85000000010982,212,unknown
80.95000000010984,290,unknown
81.00000000010985,217,unknown
81.30000000010992,206,unknown
81.47500000010996,348,unknown
81.48704814921994,83,unknown
81.48704814921994,163,unknown
82.22500000011013,203,unknown
82.42500000011017,232,unknown
83.12752611088743,11,unknown
83.92500000011051,288,unknown
83.97500000011053,284,unknown
84.22500000011058,214,unknown
84.25000000011059,246,unknown
84.34697081555406,116,unknown
84.34697081555406,196,unknown
84.47500000011064,324,unknown
84.57500000011066,287,unknown
84.77500000011071,305,unknown
84.9302285233173,27,unknown
84.95000000011075,273,unknown
85.02500000011077,230,unknown
85.05000000011077,312,unknown
85.1500000001108,314,unknown
85.30000000011083,271,unknown
85.443717107085,8,unknown
85.50000000011087,322,unknown
85.50000000011087,330,unknown
85.6000000001109,242,unknown
85.61794041556439,166,unknown
85.61794041556439,86,unknown
85.72500000011092,205,unknown
85.87500000011096,346,unknown
85.91642895149845,26,unknown
86.050000000111,234,unknown
86.075000000111,289,unknown
86.1642395922265,0,unknown
86.45000000011109,277,unknown
86.87500000011119,333,unknown
86.8958885183968,198,unknown
86.8958885183968,118,unknown
86.90000000011119,259,unknown
86.9250000001112,298,unknown
86.9250000001112,303,unknown
86.9500000001112,343,unknown
87.05000000011123,272,unknown
87.05000000011123,335,unknown
87.10000000011124,336,unknown
87.20000000011126,294,unknown
87.22500000011127,239,unknown
87.47500000011132,329,unknown
87.50000000011133,317,unknown
87.8250000001114,255,unknown
87.84121629602674,195,unknown
87.84121629602674,115,unknown
88.00000000011144,338,unknown
88.05000000011145,237,unknown
88.12500000011147,307,unknown
88.20000000011149,283,unknown
88.30000000011151,323,unknown
88.47500000011155,240,unknown
88.6750000001116,245,unknown
88.87500000011164,217,unknown
88.95000000011166,302,unknown
89.02500000011167,291,unknown
89.10000000011169,340,unknown
89.22500000011172,313,unknown
89.42500000011177,297,unknown
89.47500000011178,243,unknown
89.92500000011188,233,unknown
90.05000000011191,342,unknown
90.30000000011196,311,unknown
90.52500000011202,244,unknown
90.60000000011203,332,unknown
90.75000000011207,247,unknown
90.77500000011207,310,unknown
91.15000000011216,318,unknown
91.22500000011217,204,unknown
91.22500000011217,309,unknown
91.24265414858543,84,unknown
91.24265414858543,164,unknown
91.57500000011225,292,unknown
91.6948220396277,33,unknown
91.8000000001123,206,unknown
91.92500000011233,306,unknown
91.92500000011233,325,unknown
92.02500000011236,241,unknown
92.2000000001124,223,unknown
92.2000000001124,345,unknown
92.44716647580998,0,unknown
92.92500000011256,347,unknown
93.25000000011264,248,unknown
93.27500000011264,319,unknown
93.40000000011267,299,unknown
93.40552177283709,14,unknown
93.72500000011274,271,unknown
93.9500000001128,334,unknown
94.02500000011281,235,unknown
94.15000000011284,321,unknown
94.23859007505261,3,unknown
94.25000000011286,232,unknown
94.32500000011288,315,unknown
94.99264917244616,146,unknown
94.99264917244616,66,unknown
95.2750000001131,277,unknown
95.54428935441442,1,unknown
95.60000000011317,301,unknown
95.62500000011318,217,unknown
95.62500000011318,331,unknown
95.62500000011318,339,unknown
95.77500000011321,295,unknown
96.25877294540223,107,unknown
96.25877294540223,187,unknown
96.30000000011333,268,unknown
96.37500000011335,210,unknown
97.27500000011355,326,unknown
97.57383969586228,108,unknown
97.57383969586228,188,unknown
97.80000000011367,262,unknown
97.80000000011367,337,unknown
97.9500000001137,270,unknown
98.40613700150416,11,unknown
98.67500000011387,304,unknown
98.72500000011388,293,unknown
98.72500000011388,320,unknown
98.77500000011389,231,unknown
98.77500000011389,341,unknown
98.87500000011391,206,unknown
98.92500000011393,328,unknown
99.07500000011396,300,unknown
99.28306805248211,2,unknown
99.55000000011407,308,unknown
99.65000000011409,316,unknown
99.72500000011411,296,unknown
99.77500000011412,238,unknown
99.81198756528242,51,unknown
99.81198756528242,131,unknown
100.02500000011418,211,unknown
100.02500000011418,230,unknown
100.07500000011419,261,unknown
100.25000000011423,290,unknown
100.32500000011424,271,unknown
100.50000000011428,212,unknown
100.52500000011429,277,unknown
100.5330073374333,81,unknown
100.5330073374333,161,unknown
100.58847542429919,1,unknown
100.65000000011432,327,unknown
100.75000000011434,205,unknown
100.83712272390913,67,unknown
100.83712272390913,147,unknown
101.11066407836037,45,unknown
101.11066407836037,125,unknown
101.12500000011443,236,unknown
101.23246711457763,58,unknown
101.23246711457763,138,unknown
101.45165412820467,186,unknown
101.45165412820467,106,unknown
101.70000000011456,250,unknown
101.77500000011457,219,unknown
101.77500000011457,275,unknown
101.84480548901645,131,unknown
101.84480548901645,51,unknown
101.86290229583479,117,unknown
101.86290229583479,197,unknown
101.9132946665334,8,unknown
101.97147350855171,118,unknown
101.97147350855171,198,unknown
102.02500000011463,259,unknown
102.27500000011469,272,unknown
102.3500000001147,255,unknown
102.7750000001148,233,unknown
102.91404596213228,26,unknown
103.05044592161157,3,unknown
103.17230584663449,135,unknown
103.17230584663449,55,unknown
103.2250000001149,217,unknown
103.95000000011507,348,unknown
104.15000000011511,251,unknown
104.20000000011512,204,unknown
104.35000000011516,203,unknown
104.37500000011516,305,unknown
104.5000000001152,242,unknown
104.5250000001152,223,unknown
104.5250000001152,232,unknown
104.5500000001152,246,unknown
104.65000000011523,344,unknown
104.70552308787913,179,unknown
104.70552308787913,99,unknown
104.77914829600616,199,unknown
104.77914829600616,119,unknown
104.80000000011526,254,unknown
104.82500000011527,269,unknown
104.87500000011528,256,unknown
104.87500000011528,324,unknown
104.92500000011529,206,unknown
105.02500000011531,314,unknown
105.02500000011531,330,unknown
105.25000000011536,346,unknown
105.37500000011539,322,unknown
105.57500000011544,335,unknown
105.62500000011545,214,unknown
105.77500000011548,234,unknown
105.80000000011549,336,unknown
105.90000000011551,317,unknown
106.00000000011553,353,unknown
106.02500000011554,239,unknown
106.07500000011555,218,unknown
106.15000000011557,333,unknown
106.25000000011559,303,unknown
106.3000000001156,289,unknown
106.3000000001156,357,unknown
106.42500000011563,210,unknown
106.42500000011563,271,unknown
106.65000000011568,281,unknown
107.02500000011577,312,unknown
107.063714174519,36,unknown
107.07500000011578,360,unknown
107.37500000011585,329,unknown
107.42500000011586,298,unknown
107.50000000011588,307,unknown
107.55251345817048,4,unknown
108.025000000116,294,unknown
108.10000000011601,338,unknown
108.30000000011606,237,unknown
108.30000000011606,364,unknown
108.56647880984632,100,unknown
108.56647880984632,180,unknown
108.57500000011612,343,unknown
108.75000000011616,323,unknown
108.80000000011617,373,unknown
108.9500000001162,245,unknown
108.97500000011621,340,unknown
109.00000000011622,284,unknown
109.07500000011623,243,unknown
109.12500000011624,277,unknown
109.12500000011624,381,unknown
109.55000000011634,318,unknown
109.70000000011638,311,unknown
109.75000000011639,291,unknown
109.8250000001164,313,unknown
110.10000000011647,332,unknown
110.14458851338327,12,unknown
110.17500000011648,342,unknown
110.2250000001165,240,unknown
110.37500000011653,306,unknown
110.47500000011655,345,unknown
110.75000000011661,244,unknown
110.77500000011662,302,unknown
110.97500000011667,309,unknown
111.05000000011668,310,unknown
111.26872805080643,6,unknown
111.27029106654597,13,unknown
111.31915681884657,26,unknown
111.5750000001168,297,unknown
111.77500000011685,247,unknown
112.17500000011694,286,unknown
112.20000000011694,287,unknown
112.32500000011697,347,unknown
112.35000000011698,241,unknown
112.35000000011698,279,unknown
112.40000000011699,285,unknown
112.47301338750071,6,unknown
112.65000000011705,299,unknown
112.67500000011705,282,unknown
112.70000000011706,261,unknown
112.77500000011707,292,unknown
112.944905798787,146,unknown
112.944905798787,66,unknown
112.97500000011712,217,unknown
113.00000000011713,233,unknown
113.02500000011713,334,unknown
113.05000000011714,230,unknown
113.15000000011716,232,unknown
113.23424530477885,82,unknown
113.23424530477885,162,unknown
113.25000000011718,204,unknown
113.3000000001172,319,unknown
113.3500000001172,315,unknown
113.39729540965901,138,unknown
113.39729540965901,58,unknown
113.42500000011722,271,unknown
113.46004365437044,100,unknown
113.46004365437044,180,unknown
113.50484858004211,9,unknown
113.87793011666153,46,unknown
113.87793011666153,126,unknown
113.90000000011733,325,unknown
113.97500000011735,262,unknown
114.02500000011736,206,unknown
114.12500000011738,248,unknown
114.1750000001174,321,unknown
114.35000000011743,358,unknown
114.47500000011746,251,unknown
114.52500000011747,331,unknown
114.74228164536859,14,unknown
114.87500000011755,223,unknown
114.87500000011755,339,unknown
114.90000000011756,268,unknown
114.92500000011756,219,unknown
114.93783339162496,11,unknown
115.05000000011759,203,unknown
115.0750000001176,295,unknown
115.15000000011761,214,unknown
115.15000000011761,250,unknown
115.15000000011761,275,unknown
115.17500000011762,326,unknown
115.20000000011763,254,unknown
115.25000000011764,301,unknown
115.27500000011764,383,unknown
115.32500000011765,235,unknown
115.37500000011767,210,unknown
115.54873718925273,154,unknown
115.54873718925273,74,unknown
115.65000000011773,274,unknown
115.85000000011777,296,unknown
115.8779302728734,92,unknown
115.8779302728734,172,unknown
115.88283308389698,80,unknown
115.88283308389698,160,unknown
116.12500000011784,341,unknown
116.27500000011787,304,unknown
116.35000000011789,376,unknown
116.3750000001179,337,unknown
116.4000000001179,371,unknown
116.57500000011794,273,unknown
116.60000000011794,211,unknown
116.70000000011797,218,unknown
117.10000000011806,293,unknown
117.14241803772714,17,unknown
117.15000000011807,205,unknown
117.15000000011807,350,unknown
117.50000000011815,320,unknown
117.60000000011817,277,unknown
117.80000000011822,316,unknown
117.89133073332603,101,unknown
117.89133073332603,181,unknown
117.90000000011824,300,unknown
118.02500000011827,353,unknown
118.05000000011827,327,unknown
118.40000000011835,328,unknown
118.45661954390351,14,unknown
118.82302424412718,26,unknown
119.00000000011849,290,unknown
119.0206716515397,197,unknown
119.0206716515397,117,unknown
119.12500000011852,308,unknown
119.17163438191521,2,unknown
119.4750000001186,217,unknown
119.87500000011869,271,unknown
120.02500000011872,238,unknown
120.02500000011872,352,unknown
120.17500000011876,206,unknown
120.1812162004921,13,unknown
120.35505300470487,12,unknown
120.65000000011887,365,unknown
121.57500000011908,236,unknown
121.64030897370374,4,unknown
121.6800957643749,16,unknown
121.72500000011911,232,unknown
121.72500000011911,261,unknown
121.87500000011914,230,unknown
122.32705631778403,36,unknown
122.47697531577006,194,unknown
122.47697531577006,114,unknown
122.5541965101347,18,unknown
122.75316058462549,89,unknown
122.75316058462549,169,unknown
122.92500000011938,262,unknown
123.12485040732173,5,unknown
123.17500000011944,223,unknown
123.42773962329892,199,unknown
123.42773962329892,119,unknown
123.47500000011951,214,unknown
123.55000000011952,231,unknown
123.57500000011953,233,unknown
123.65000000011955,203,unknown
123.70000000011956,251,unknown
123.82500000011959,210,unknown
123.95000000011962,242,unknown
124.05000000011964,250,unknown
124.07500000011964,270,unknown
124.15000000011966,272,unknown
124.25000000011968,268,unknown
124.3000000001197,305,unknown
124.50000000011974,263,unknown
124.55395530429081,9,unknown
124.60000000011976,212,unknown
124.62597552663651,145,unknown
124.62597552663651,65,unknown
124.67500000011978,204,unknown
124.72500000011979,208,unknown
124.7500000001198,344,unknown
124.82500000011981,277,unknown
124.85000000011982,246,unknown
124.85000000011982,259,unknown
125.02500000011986,211,unknown
125.05000000011987,217,unknown
125.15000000011989,348,unknown
125.1750000001199,239,unknown
125.35000000011993,330,unknown
125.45000000011996,221,unknown
125.45000000011996,234,unknown
125.45000000011996,256,unknown
125.50000000011997,280,unknown
125.52500000011997,271,unknown
125.53811590754498,35,unknown
125.60000000011999,269,unknown
125.70000000012001,322,unknown
125.75000000012002,206,unknown
125.77500000012003,314,unknown
125.85000000012005,335,unknown
126.17500000012012,324,unknown
126.30000000012015,360,unknown
