time_ms soma_mV AIS_mV
2.225000 -72.791351 -72.790572
2.250000 -72.791274 -72.790495
2.275000 -72.791197 -72.790418
2.300000 -72.791120 -72.790341
2.325000 -72.791044 -72.790265
2.350000 -72.790968 -72.790189
2.375000 -72.790892 -72.790113
2.400000 -72.790816 -72.790037
2.425000 -72.790740 -72.789961
2.450000 -72.790664 -72.789885
2.475000 -72.790589 -72.789810
2.500000 -72.790513 -72.789734
2.525000 -72.790438 -72.789659
2.550000 -72.790363 -72.789584
2.575000 -72.790288 -72.789509
2.600000 -72.790214 -72.789434
2.625000 -72.790139 -72.789360
2.650000 -72.790065 -72.789285
2.675000 -72.789990 -72.789211
2.700000 -72.789916 -72.789137
2.725000 -72.789842 -72.789063
2.750000 -72.789768 -72.788989
2.775000 -72.789694 -72.788915
2.800000 -72.789621 -72.788841
2.825000 -72.789547 -72.788768
2.850000 -72.789474 -72.788694
2.875000 -72.789401 -72.788621
2.900000 -72.789327 -72.788548
2.925000 -72.789254 -72.788475
2.950000 -72.789182 -72.788402
2.975000 -72.789109 -72.788329
3.000000 -72.789036 -72.788256
3.025000 -72.788964 -72.788184
3.050000 -72.788891 -72.788111
3.075000 -72.788819 -72.788039
3.100000 -72.788747 -72.787967
3.125000 -72.788675 -72.787895
3.150000 -72.788603 -72.787823
3.175000 -72.788531 -72.787751
3.200000 -72.788459 -72.787679
3.225000 -72.788387 -72.787607
3.250000 -72.788316 -72.787536
3.275000 -72.788244 -72.787464
3.300000 -72.788173 -72.787393
3.325000 -72.788102 -72.787321
3.350000 -72.788030 -72.787250
3.375000 -72.787959 -72.787179
3.400000 -72.787888 -72.787108
3.425000 -72.787818 -72.787037
3.450000 -72.787747 -72.786966
3.475000 -72.787676 -72.786896
3.500000 -72.787605 -72.786825
3.525000 -72.787535 -72.786755
3.550000 -72.787465 -72.786684
3.575000 -72.787394 -72.786614
3.600000 -72.787324 -72.786544
3.625000 -72.787254 -72.786474
3.650000 -72.787184 -72.786403
3.675000 -72.787114 -72.786333
3.700000 -72.787044 -72.786264
3.725000 -72.786974 -72.786194
3.750000 -72.786905 -72.786124
3.775000 -72.786835 -72.786054
3.800000 -72.786765 -72.785985
3.825000 -72.786696 -72.785915
3.850000 -72.786627 -72.785846
3.875000 -72.786557 -72.785777
3.900000 -72.786488 -72.785707
3.925000 -72.786419 -72.785638
3.950000 -72.786350 -72.785569
3.975000 -72.786281 -72.785500
4.000000 -72.786212 -72.785431
4.025000 -72.786143 -72.785362
4.050000 -72.786074 -72.785294
4.075000 -72.786006 -72.785225
4.100000 -72.785937 -72.785156
4.125000 -72.785869 -72.785088
4.150000 -72.785800 -72.785019
4.175000 -72.785732 -72.784951
4.200000 -72.785664 -72.784883
4.225000 -72.785595 -72.784814
4.250000 -72.785527 -72.784746
4.275000 -72.785459 -72.784678
4.300000 -72.785391 -72.784610
4.325000 -72.785323 -72.784542
4.350000 -72.785255 -72.784474
4.375000 -72.785187 -72.784406
4.400000 -72.785119 -72.784338
4.425000 -72.785052 -72.784271
4.450000 -72.784984 -72.784203
4.475000 -72.784917 -72.784135
4.500000 -72.784849 -72.784068
4.525000 -72.784782 -72.784000
4.550000 -72.784714 -72.783933
4.575000 -72.784647 -72.783866
4.600000 -72.784580 -72.783798
4.625000 -72.784512 -72.783731
4.650000 -72.784445 -72.783664
4.675000 -72.784378 -72.783597
4.700000 -72.784311 -72.783530
4.725000 -72.784244 -72.783463
4.750000 -72.784177 -72.783396
4.775000 -72.784110 -72.783329
4.800000 -72.784044 -72.783262
4.825000 -72.783977 -72.783195
4.850000 -72.783910 -72.783129
4.875000 -72.783843 -72.783062
4.900000 -72.783777 -72.782995
4.925000 -72.783710 -72.782929
4.950000 -72.783644 -72.782862
4.975000 -72.783578 -72.782796
5.000000 -72.783511 -72.782730
5.025000 -72.783445 -72.782663
5.050000 -72.783379 -72.782597
5.075000 -72.783312 -72.782531
5.100000 -72.783246 -72.782465
5.125000 -72.783180 -72.782398
5.150000 -72.783114 -72.782332
5.175000 -72.783048 -72.782266
5.200000 -72.782982 -72.782200
5.225000 -72.782916 -72.782134
5.250000 -72.782850 -72.782069
5.275000 -72.782785 -72.782003
5.300000 -72.782719 -72.781937
5.325000 -72.782653 -72.781871
5.350000 -72.782587 -72.781806
5.375000 -72.782522 -72.781740
5.400000 -72.782456 -72.781674
5.425000 -72.782391 -72.781609
5.450000 -72.782325 -72.781543
5.475000 -72.782260 -72.781478
5.500000 -72.782195 -72.781413
5.525000 -72.782129 -72.781347
5.550000 -72.782064 -72.781282
5.575000 -72.781999 -72.781217
5.600000 -72.781933 -72.781151
5.625000 -72.781868 -72.781086
5.650000 -72.781803 -72.781021
5.675000 -72.781738 -72.780956
5.700000 -72.781673 -72.780891
5.725000 -72.781608 -72.780826
5.750000 -72.781543 -72.780761
5.775000 -72.781478 -72.780696
5.800000 -72.781413 -72.780631
5.825000 -72.781349 -72.780566
5.850000 -72.781284 -72.780502
5.875000 -72.781219 -72.780437
5.900000 -72.781154 -72.780372
5.925000 -72.781090 -72.780307
5.950000 -72.781025 -72.780243
5.975000 -72.780961 -72.780178
6.000000 -72.780896 -72.780114
6.025000 -72.780832 -72.780049
6.050000 -72.780767 -72.779985
6.075000 -72.780703 -72.779920
6.100000 -72.780638 -72.779856
6.125000 -72.780574 -72.779791
6.150000 -72.780510 -72.779727
6.175000 -72.780445 -72.779663
6.200000 -72.780381 -72.779599
6.225000 -72.780317 -72.779534
6.250000 -72.780253 -72.779470
6.275000 -72.780189 -72.779406
6.300000 -72.780125 -72.779342
6.325000 -72.780060 -72.779278
6.350000 -72.779996 -72.779214
6.375000 -72.779932 -72.779150
6.400000 -72.779869 -72.779086
6.425000 -72.779805 -72.779022
6.450000 -72.779741 -72.778958
6.475000 -72.779677 -72.778894
6.500000 -72.779613 -72.778830
6.525000 -72.779549 -72.778767
6.550000 -72.779486 -72.778703
6.575000 -72.779422 -72.778639
6.600000 -72.779358 -72.778575
6.625000 -72.779295 -72.778512
6.650000 -72.779231 -72.778448
6.675000 -72.779167 -72.778385
6.700000 -72.779104 -72.778321
6.725000 -72.779040 -72.778257
6.750000 -72.778977 -72.778194
6.775000 -72.778913 -72.778130
6.800000 -72.778850 -72.778067
6.825000 -72.778787 -72.778004
6.850000 -72.778723 -72.777940
6.875000 -72.778660 -72.777877
6.900000 -72.778597 -72.777814
6.925000 -72.778533 -72.777750
6.950000 -72.778470 -72.777687
6.975000 -72.778407 -72.777624
7.000000 -72.778344 -72.777561
7.025000 -72.778281 -72.777498
7.050000 -72.778218 -72.777434
7.075000 -72.778154 -72.777371
7.100000 -72.778091 -72.777308
7.125000 -72.778028 -72.777245
7.150000 -72.777965 -72.777182
7.175000 -72.777902 -72.777119
7.200000 -72.777839 -72.777056
7.225000 -72.777777 -72.776993
7.250000 -72.777714 -72.776930
7.275000 -72.777651 -72.776868
7.300000 -72.777588 -72.776805
7.325000 -72.777525 -72.776742
7.350000 -72.777462 -72.776679
7.375000 -72.777400 -72.776616
7.400000 -72.777337 -72.776554
7.425000 -72.777274 -72.776491
7.450000 -72.777212 -72.776428
7.475000 -72.777149 -72.776366
7.500000 -72.777086 -72.776303
7.525000 -72.777024 -72.776240
7.550000 -72.776961 -72.776178
7.575000 -72.776899 -72.776115
7.600000 -72.776836 -72.776053
7.625000 -72.776774 -72.775990
7.650000 -72.776711 -72.775928
7.675000 -72.776649 -72.775865
7.700000 -72.776586 -72.775803
7.725000 -72.776524 -72.775741
7.750000 -72.776462 -72.775678
7.775000 -72.776399 -72.775616
7.800000 -72.776337 -72.775553
7.825000 -72.776275 -72.775491
7.850000 -72.776213 -72.775429
7.875000 -72.776150 -72.775367
7.900000 -72.776088 -72.775304
7.925000 -72.776026 -72.775242
7.950000 -72.775964 -72.775180
7.975000 -72.775902 -72.775118
8.000000 -72.775840 -72.775056
8.025000 -72.775778 -72.774994
8.050000 -72.775715 -72.774932
8.075000 -72.775653 -72.774870
8.100000 -72.775591 -72.774808
8.125000 -72.775529 -72.774746
8.150000 -72.775467 -72.774684
8.175000 -72.775406 -72.774622
8.200000 -72.775344 -72.774560
8.225000 -72.775282 -72.774498
8.250000 -72.775220 -72.774436
8.275000 -72.775158 -72.774374
8.300000 -72.775096 -72.774312
8.325000 -72.775034 -72.774250
8.350000 -72.774973 -72.774188
8.375000 -72.774911 -72.774127
8.400000 -72.774849 -72.774065
8.425000 -72.774787 -72.774003
8.450000 -72.774726 -72.773941
8.475000 -72.774664 -72.773880
8.500000 -72.774602 -72.773818
8.525000 -72.774541 -72.773756
8.550000 -72.774479 -72.773695
8.575000 -72.774417 -72.773633
8.600000 -72.774356 -72.773572
8.625000 -72.774294 -72.773510
8.650000 -72.774233 -72.773448
8.675000 -72.774171 -72.773387
8.700000 -72.774110 -72.773325
8.725000 -72.774048 -72.773264
8.750000 -72.773987 -72.773202
8.775000 -72.773925 -72.773141
8.800000 -72.773864 -72.773080
8.825000 -72.773803 -72.773018
8.850000 -72.773741 -72.772957
8.875000 -72.773680 -72.772895
8.900000 -72.773618 -72.772834
8.925000 -72.773557 -72.772773
8.950000 -72.773496 -72.772711
8.975000 -72.773435 -72.772650
9.000000 -72.773373 -72.772589
9.025000 -72.773312 -72.772528
9.050000 -72.773251 -72.772466
9.075000 -72.773190 -72.772405
9.100000 -72.773128 -72.772344
9.125000 -72.773067 -72.772283
9.150000 -72.773006 -72.772222
9.175000 -72.772945 -72.772160
9.200000 -72.772884 -72.772099
9.225000 -72.772823 -72.772038
9.250000 -72.772762 -72.771977
9.275000 -72.772701 -72.771916
9.300000 -72.772640 -72.771855
9.325000 -72.772579 -72.771794
9.350000 -72.772518 -72.771733
9.375000 -72.772457 -72.771672
9.400000 -72.772396 -72.771611
9.425000 -72.772335 -72.771550
9.450000 -72.772274 -72.771489
9.475000 -72.772213 -72.771428
9.500000 -72.772152 -72.771367
9.525000 -72.772091 -72.771306
9.550000 -72.772030 -72.771246
9.575000 -72.771969 -72.771185
9.600000 -72.771909 -72.771124
9.625000 -72.771848 -72.771063
9.650000 -72.771787 -72.771002
9.675000 -72.771726 -72.770941
9.700000 -72.771666 -72.770881
9.725000 -72.771605 -72.770820
9.750000 -72.771544 -72.770759
9.775000 -72.771483 -72.770698
9.800000 -72.771423 -72.770638
9.825000 -72.771362 -72.770577
9.850000 -72.771301 -72.770516
9.875000 -72.771241 -72.770456
9.900000 -72.771180 -72.770395
9.925000 -72.771119 -72.770334
9.950000 -72.771059 -72.770274
9.975000 -72.770998 -72.770213
10.000000 -72.770938 -72.770153
10.025000 -72.770877 -72.770092
10.050000 -72.770817 -72.770032
10.075000 -72.770756 -72.769971
10.100000 -72.770696 -72.769911
10.125000 -72.770635 -72.769850
10.150000 -72.770575 -72.769790
10.175000 -72.770514 -72.769729
10.200000 -72.770454 -72.769669
10.225000 -72.770393 -72.769608
10.250000 -72.770333 -72.769548
10.275000 -72.770273 -72.769487
10.300000 -72.770212 -72.769427
10.325000 -72.770152 -72.769367
10.350000 -72.770092 -72.769306
10.375000 -72.770031 -72.769246
10.400000 -72.769971 -72.769186
10.425000 -72.769911 -72.769125
10.450000 -72.769850 -72.769065
10.475000 -72.769790 -72.769005
10.500000 -72.769730 -72.768944
10.525000 -72.769670 -72.768884
10.550000 -72.769609 -72.768824
10.575000 -72.769549 -72.768764
10.600000 -72.769489 -72.768704
10.625000 -72.769429 -72.768643
10.650000 -72.769369 -72.768583
10.675000 -72.769309 -72.768523
10.700000 -72.769248 -72.768463
10.725000 -72.769188 -72.768403
10.750000 -72.769128 -72.768343
10.775000 -72.769068 -72.768282
10.800000 -72.769008 -72.768222
10.825000 -72.768948 -72.768162
10.850000 -72.768888 -72.768102
10.875000 -72.768828 -72.768042
10.900000 -72.768768 -72.767982
10.925000 -72.768708 -72.767922
10.950000 -72.768648 -72.767862
10.975000 -72.768588 -72.767802
11.000000 -72.768528 -72.767742
11.025000 -72.768468 -72.767682
11.050000 -72.768408 -72.767622
11.075000 -72.768348 -72.767562
11.100000 -72.768288 -72.767502
11.125000 -72.768228 -72.767442
11.150000 -72.768168 -72.767383
11.175000 -72.768108 -72.767323
11.200000 -72.768049 -72.767263
11.225000 -72.767989 -72.767203
11.250000 -72.767929 -72.767143
11.275000 -72.767869 -72.767083
11.300000 -72.767809 -72.767023
11.325000 -72.767749 -72.766964
11.350000 -72.767690 -72.766904
11.375000 -72.767630 -72.766844
11.400000 -72.767570 -72.766784
11.425000 -72.767510 -72.766724
11.450000 -72.767451 -72.766665
11.475000 -72.767391 -72.766605
11.500000 -72.767331 -72.766545
11.525000 -72.767272 -72.766486
11.550000 -72.767212 -72.766426
11.575000 -72.767152 -72.766366
11.600000 -72.767093 -72.766306
11.625000 -72.767033 -72.766247
11.650000 -72.766973 -72.766187
11.675000 -72.766914 -72.766128
11.700000 -72.766854 -72.766068
11.725000 -72.766795 -72.766008
11.750000 -72.766735 -72.765949
11.775000 -72.766675 -72.765889
11.800000 -72.766616 -72.765830
11.825000 -72.766556 -72.765770
11.850000 -72.766497 -72.765710
11.875000 -72.766437 -72.765651
11.900000 -72.766378 -72.765591
11.925000 -72.766318 -72.765532
11.950000 -72.766259 -72.765472
11.975000 -72.766199 -72.765413
12.000000 -72.766140 -72.765353
12.025000 -72.766080 -72.765294
12.050000 -72.766021 -72.765235
12.075000 -72.765962 -72.765175
12.100000 -72.765902 -72.765116
12.125000 -72.765843 -72.765056
12.150000 -72.765783 -72.764997
12.175000 -72.765724 -72.764937
12.200000 -72.765665 -72.764878
12.225000 -72.765605 -72.764819
12.250000 -72.765546 -72.764759
12.275000 -72.765487 -72.764700
12.300000 -72.765427 -72.764641
12.325000 -72.765368 -72.764581
12.350000 -72.765309 -72.764522
12.375000 -72.765249 -72.764463
12.400000 -72.765190 -72.764403
12.425000 -72.765131 -72.764344
12.450000 -72.765072 -72.764285
12.475000 -72.765012 -72.764226
12.500000 -72.764953 -72.764166
12.525000 -72.764894 -72.764107
12.550000 -72.764835 -72.764048
12.575000 -72.764775 -72.763989
12.600000 -72.764716 -72.763930
12.625000 -72.764657 -72.763870
12.650000 -72.764598 -72.763811
12.675000 -72.764539 -72.763752
12.700000 -72.764480 -72.763693
12.725000 -72.764421 -72.763634
12.750000 -72.764361 -72.763575
12.775000 -72.764302 -72.763516
12.800000 -72.764243 -72.763456
12.825000 -72.764184 -72.763397
12.850000 -72.764125 -72.763338
12.875000 -72.764066 -72.763279
12.900000 -72.764007 -72.763220
12.925000 -72.763948 -72.763161
12.950000 -72.763889 -72.763102
12.975000 -72.763830 -72.763043
13.000000 -72.763771 -72.762984
13.025000 -72.763712 -72.762925
13.050000 -72.763653 -72.762866
13.075000 -72.763594 -72.762807
13.100000 -72.763535 -72.762748
13.125000 -72.763476 -72.762689
13.150000 -72.763417 -72.762630
13.175000 -72.763358 -72.762571
13.200000 -72.763299 -72.762512
13.225000 -72.763240 -72.762453
13.250000 -72.763181 -72.762394
13.275000 -72.763122 -72.762335
13.300000 -72.763064 -72.762276
13.325000 -72.763005 -72.762218
13.350000 -72.762946 -72.762159
13.375000 -72.762887 -72.762100
13.400000 -72.762828 -72.762041
13.425000 -72.762769 -72.761982
13.450000 -72.762710 -72.761923
13.475000 -72.762652 -72.761864
13.500000 -72.762593 -72.761806
13.525000 -72.762534 -72.761747
13.550000 -72.762475 -72.761688
13.575000 -72.762416 -72.761629
13.600000 -72.762358 -72.761570
13.625000 -72.762299 -72.761512
13.650000 -72.762240 -72.761453
13.675000 -72.762181 -72.761394
13.700000 -72.762123 -72.761335
13.725000 -72.762064 -72.761277
13.750000 -72.762005 -72.761218
13.775000 -72.761947 -72.761159
13.800000 -72.761888 -72.761101
13.825000 -72.761829 -72.761042
13.850000 -72.761771 -72.760983
13.875000 -72.761712 -72.760925
13.900000 -72.761653 -72.760866
13.925000 -72.761595 -72.760807
13.950000 -72.761536 -72.760749
13.975000 -72.761477 -72.760690
14.000000 -72.761419 -72.760631
14.025000 -72.761360 -72.760573
14.050000 -72.761302 -72.760514
14.075000 -72.761243 -72.760455
14.100000 -72.761185 -72.760397
14.125000 -72.761126 -72.760338
14.150000 -72.761067 -72.760280
14.175000 -72.761009 -72.760221
14.200000 -72.760950 -72.760163
14.225000 -72.760892 -72.760104
14.250000 -72.760833 -72.760046
14.275000 -72.760775 -72.759987
14.300000 -72.760716 -72.759929
14.325000 -72.760658 -72.759870
14.350000 -72.760599 -72.759812
14.375000 -72.760541 -72.759753
14.400000 -72.760482 -72.759695
14.425000 -72.760424 -72.759636
14.450000 -72.760366 -72.759578
14.475000 -72.760307 -72.759519
14.500000 -72.760249 -72.759461
14.525000 -72.760190 -72.759402
14.550000 -72.760132 -72.759344
14.575000 -72.760073 -72.759286
14.600000 -72.760015 -72.759227
14.625000 -72.759957 -72.759169
14.650000 -72.759898 -72.759110
14.675000 -72.759840 -72.759052
14.700000 -72.759782 -72.758994
14.725000 -72.759723 -72.758935
14.750000 -72.759665 -72.758877
14.775000 -72.759607 -72.758819
14.800000 -72.759548 -72.758760
14.825000 -72.759490 -72.758702
14.850000 -72.759432 -72.758644
14.875000 -72.759373 -72.758585
14.900000 -72.759315 -72.758527
14.925000 -72.759257 -72.758469
14.950000 -72.759199 -72.758411
14.975000 -72.759140 -72.758352
15.000000 -72.759082 -72.758294
15.025000 -72.759024 -72.758236
15.050000 -72.758966 -72.758178
15.075000 -72.758908 -72.758119
15.100000 -72.758849 -72.758061
15.125000 -72.758791 -72.758003
15.150000 -72.758733 -72.757945
15.175000 -72.758675 -72.757887
15.200000 -72.758617 -72.757828
15.225000 -72.758558 -72.757770
15.250000 -72.758500 -72.757712
15.275000 -72.758442 -72.757654
15.300000 -72.758384 -72.757596
15.325000 -72.758326 -72.757538
15.350000 -72.758268 -72.757479
15.375000 -72.758210 -72.757421
15.400000 -72.758152 -72.757363
15.425000 -72.758093 -72.757305
15.450000 -72.758035 -72.757247
15.475000 -72.757977 -72.757189
15.500000 -72.757919 -72.757131
15.525000 -72.757861 -72.757073
15.550000 -72.757803 -72.757015
15.575000 -72.757745 -72.756957
15.600000 -72.757687 -72.756899
15.625000 -72.757629 -72.756841
15.650000 -72.757571 -72.756783
15.675000 -72.757513 -72.756724
15.700000 -72.757455 -72.756666
15.725000 -72.757397 -72.756608
15.750000 -72.757339 -72.756550
15.775000 -72.757281 -72.756492
15.800000 -72.757223 -72.756435
15.825000 -72.757165 -72.756377
15.850000 -72.757107 -72.756319
15.875000 -72.757049 -72.756261
15.900000 -72.756991 -72.756203
15.925000 -72.756933 -72.756145
15.950000 -72.756875 -72.756087
15.975000 -72.756818 -72.756029
16.000000 -72.756760 -72.755971
16.025000 -72.756702 -72.755913
16.050000 -72.756644 -72.755855
16.075000 -72.756586 -72.755797
16.100000 -72.756528 -72.755739
16.125000 -72.756470 -72.755682
16.150000 -72.756412 -72.755624
16.175000 -72.756355 -72.755566
16.200000 -72.756297 -72.755508
16.225000 -72.756239 -72.755450
16.250000 -72.756181 -72.755392
16.275000 -72.756123 -72.755334
16.300000 -72.756066 -72.755277
16.325000 -72.756008 -72.755219
16.350000 -72.755950 -72.755161
16.375000 -72.755892 -72.755103
16.400000 -72.755834 -72.755045
16.425000 -72.755777 -72.754988
16.450000 -72.755719 -72.754930
16.475000 -72.755661 -72.754872
16.500000 -72.755603 -72.754814
16.525000 -72.755546 -72.754757
16.550000 -72.755488 -72.754699
16.575000 -72.755430 -72.754641
16.600000 -72.755373 -72.754583
16.625000 -72.755315 -72.754526
16.650000 -72.755257 -72.754468
16.675000 -72.755199 -72.754410
16.700000 -72.755142 -72.754353
16.725000 -72.755084 -72.754295
16.750000 -72.755026 -72.754237
16.775000 -72.754969 -72.754180
16.800000 -72.754911 -72.754122
16.825000 -72.754854 -72.754064
16.850000 -72.754796 -72.754007
16.875000 -72.754738 -72.753949
16.900000 -72.754681 -72.753891
16.925000 -72.754623 -72.753834
16.950000 -72.754565 -72.753776
16.975000 -72.754508 -72.753719
17.000000 -72.754450 -72.753661
17.025000 -72.754393 -72.753603
17.050000 -72.754335 -72.753546
17.075000 -72.754278 -72.753488
17.100000 -72.754220 -72.753431
17.125000 -72.754163 -72.753373
17.150000 -72.754105 -72.753316
17.175000 -72.754047 -72.753258
17.200000 -72.753990 -72.753201
17.225000 -72.753932 -72.753143
17.250000 -72.753875 -72.753085
17.275000 -72.753817 -72.753028
17.300000 -72.753760 -72.752970
17.325000 -72.753702 -72.752913
17.350000 -72.753645 -72.752855
17.375000 -72.753588 -72.752798
17.400000 -72.753530 -72.752741
17.425000 -72.753473 -72.752683
17.450000 -72.753415 -72.752626
17.475000 -72.753358 -72.752568
17.500000 -72.753300 -72.752511
17.525000 -72.753243 -72.752453
17.550000 -72.753185 -72.752396
17.575000 -72.753128 -72.752338
17.600000 -72.753071 -72.752281
17.625000 -72.753013 -72.752224
17.650000 -72.752956 -72.752166
17.675000 -72.752899 -72.752109
17.700000 -72.752841 -72.752051
17.725000 -72.752784 -72.751994
17.750000 -72.752726 -72.751937
17.775000 -72.752669 -72.751879
17.800000 -72.752612 -72.751822
17.825000 -72.752554 -72.751765
17.850000 -72.752497 -72.751707
17.875000 -72.752440 -72.751650
17.900000 -72.752382 -72.751593
17.925000 -72.752325 -72.751535
17.950000 -72.752268 -72.751478
17.975000 -72.752211 -72.751421
18.000000 -72.752153 -72.751363
18.025000 -72.752096 -72.751306
18.050000 -72.752039 -72.751249
18.075000 -72.751981 -72.751192
18.100000 -72.751924 -72.751134
18.125000 -72.751867 -72.751077
18.150000 -72.751810 -72.751020
18.175000 -72.751753 -72.750963
18.200000 -72.751695 -72.750905
18.225000 -72.751638 -72.750848
18.250000 -72.751581 -72.750791
18.275000 -72.751524 -72.750734
18.300000 -72.751467 -72.750676
18.325000 -72.751409 -72.750619
18.350000 -72.751352 -72.750562
18.375000 -72.751295 -72.750505
18.400000 -72.751238 -72.750448
18.425000 -72.751181 -72.750391
18.450000 -72.751124 -72.750333
18.475000 -72.751066 -72.750276
18.500000 -72.751009 -72.750219
18.525000 -72.750952 -72.750162
18.550000 -72.750895 -72.750105
18.575000 -72.750838 -72.750048
18.600000 -72.750781 -72.749991
18.625000 -72.750724 -72.749933
18.650000 -72.750667 -72.749876
18.675000 -72.750609 -72.749819
18.700000 -72.750552 -72.749762
18.725000 -72.750495 -72.749705
18.750000 -72.750438 -72.749648
18.775000 -72.750381 -72.749591
18.800000 -72.750324 -72.749534
18.825000 -72.750267 -72.749477
18.850000 -72.750210 -72.749420
18.875000 -72.750153 -72.749363
18.900000 -72.750096 -72.749306
18.925000 -72.750039 -72.749249
18.950000 -72.749982 -72.749192
18.975000 -72.749925 -72.749135
19.000000 -72.749868 -72.749078
19.025000 -72.749811 -72.749021
19.050000 -72.749754 -72.748964
19.075000 -72.749697 -72.748907
19.100000 -72.749640 -72.748850
19.125000 -72.749583 -72.748793
19.150000 -72.749526 -72.748736
19.175000 -72.749469 -72.748679
19.200000 -72.749412 -72.748622
19.225000 -72.749355 -72.748565
19.250000 -72.749299 -72.748508
19.275000 -72.749242 -72.748451
19.300000 -72.749185 -72.748394
19.325000 -72.749128 -72.748337
19.350000 -72.749071 -72.748280
19.375000 -72.749014 -72.748223
19.400000 -72.748957 -72.748166
19.425000 -72.748900 -72.748110
19.450000 -72.748843 -72.748053
19.475000 -72.748787 -72.747996
19.500000 -72.748730 -72.747939
19.525000 -72.748673 -72.747882
19.550000 -72.748616 -72.747825
19.575000 -72.748559 -72.747768
19.600000 -72.748502 -72.747712
19.625000 -72.748446 -72.747655
19.650000 -72.748389 -72.747598
19.675000 -72.748332 -72.747541
19.700000 -72.748275 -72.747484
19.725000 -72.748218 -72.747427
19.750000 -72.748162 -72.747371
19.775000 -72.748105 -72.747314
19.800000 -72.748048 -72.747257
19.825000 -72.747991 -72.747200
19.850000 -72.747934 -72.747144
19.875000 -72.747878 -72.747087
19.900000 -72.747821 -72.747030
19.925000 -72.747764 -72.746973
19.950000 -72.747708 -72.746917
19.975000 -72.747651 -72.746860
20.000000 -72.747594 -72.746803
20.025000 -72.747537 -72.746746
20.050000 -72.747481 -72.746690
20.075000 -72.747424 -72.746633
20.100000 -72.747367 -72.746576
20.125000 -72.747311 -72.746520
20.150000 -72.747254 -72.746463
20.175000 -72.747197 -72.746406
20.200000 -72.747141 -72.746349
20.225000 -72.747084 -72.746293
20.250000 -72.747027 -72.746236
20.275000 -72.746971 -72.746180
20.300000 -72.746914 -72.746123
20.325000 -72.746857 -72.746066
20.350000 -72.746801 -72.746010
20.375000 -72.746744 -72.745953
20.400000 -72.746688 -72.745896
20.425000 -72.746631 -72.745840
20.450000 -72.746574 -72.745783
20.475000 -72.746518 -72.745727
20.500000 -72.746461 -72.745670
