time_ms,v_soma_mV,v_proximal_dendrite_mV,v_proximal_axon_candidate_mV
184.900000,-65.911266,-65.907433,-65.911611
184.950000,-65.911271,-65.907438,-65.911617
185.000000,-65.911276,-65.907443,-65.911622
185.050000,-65.911281,-65.907448,-65.911627
185.100000,-65.911286,-65.907453,-65.911632
185.150000,-65.911292,-65.907458,-65.911637
185.200000,-65.911297,-65.907463,-65.911642
185.250000,-65.911302,-65.907469,-65.911647
185.300000,-65.911307,-65.907474,-65.911652
185.350000,-65.911312,-65.907479,-65.911657
185.400000,-65.911317,-65.907484,-65.911662
185.450000,-65.911322,-65.907489,-65.911667
185.500000,-65.911327,-65.907494,-65.911672
185.550000,-65.911332,-65.907499,-65.911677
185.600000,-65.911337,-65.907504,-65.911682
185.650000,-65.911342,-65.907509,-65.911687
185.700000,-65.911347,-65.907514,-65.911692
185.750000,-65.911352,-65.907519,-65.911697
185.800000,-65.911357,-65.907524,-65.911702
185.850000,-65.911362,-65.907528,-65.911707
185.900000,-65.911367,-65.907533,-65.911712
185.950000,-65.911372,-65.907538,-65.911717
186.000000,-65.911377,-65.907543,-65.911722
186.050000,-65.911381,-65.907548,-65.911727
186.100000,-65.911386,-65.907553,-65.911732
186.150000,-65.911391,-65.907558,-65.911737
186.200000,-65.911396,-65.907563,-65.911742
186.250000,-65.911401,-65.907568,-65.911747
186.300000,-65.911406,-65.907573,-65.911751
186.350000,-65.911411,-65.907578,-65.911756
186.400000,-65.911416,-65.907583,-65.911761
186.450000,-65.911421,-65.907588,-65.911766
186.500000,-65.911426,-65.907593,-65.911771
186.550000,-65.911431,-65.907598,-65.911776
186.600000,-65.911436,-65.907602,-65.911781
186.650000,-65.911441,-65.907607,-65.911786
186.700000,-65.911445,-65.907612,-65.911791
186.750000,-65.911450,-65.907617,-65.911796
186.800000,-65.911455,-65.907622,-65.911801
186.850000,-65.911460,-65.907627,-65.911805
186.900000,-65.911465,-65.907632,-65.911810
186.950000,-65.911470,-65.907637,-65.911815
187.000000,-65.911475,-65.907641,-65.911820
187.050000,-65.911480,-65.907646,-65.911825
187.100000,-65.911484,-65.907651,-65.911830
187.150000,-65.911489,-65.907656,-65.911835
187.200000,-65.911494,-65.907661,-65.911839
187.250000,-65.911499,-65.907666,-65.911844
187.300000,-65.911504,-65.907670,-65.911849
187.350000,-65.911509,-65.907675,-65.911854
187.400000,-65.911513,-65.907680,-65.911859
187.450000,-65.911518,-65.907685,-65.911864
187.500000,-65.911523,-65.907690,-65.911868
187.550000,-65.911528,-65.907694,-65.911873
187.600000,-65.911533,-65.907699,-65.911878
187.650000,-65.911537,-65.907704,-65.911883
187.700000,-65.911542,-65.907709,-65.911888
187.750000,-65.911547,-65.907714,-65.911892
187.800000,-65.911552,-65.907718,-65.911897
187.850000,-65.911557,-65.907723,-65.911902
187.900000,-65.911561,-65.907728,-65.911907
187.950000,-65.911566,-65.907733,-65.911911
188.000000,-65.911571,-65.907737,-65.911916
188.050000,-65.911576,-65.907742,-65.911921
188.100000,-65.911580,-65.907747,-65.911926
188.150000,-65.911585,-65.907752,-65.911930
188.200000,-65.911590,-65.907756,-65.911935
188.250000,-65.911595,-65.907761,-65.911940
188.300000,-65.911599,-65.907766,-65.911945
188.350000,-65.911604,-65.907771,-65.911949
188.400000,-65.911609,-65.907775,-65.911954
188.450000,-65.911613,-65.907780,-65.911959
188.500000,-65.911618,-65.907785,-65.911964
188.550000,-65.911623,-65.907789,-65.911968
188.600000,-65.911628,-65.907794,-65.911973
188.650000,-65.911632,-65.907799,-65.911978
188.700000,-65.911637,-65.907804,-65.911982
188.750000,-65.911642,-65.907808,-65.911987
188.800000,-65.911646,-65.907813,-65.911992
188.850000,-65.911651,-65.907818,-65.911996
188.900000,-65.911656,-65.907822,-65.912001
