time_ms,v_soma_mV,v_proximal_dendrite_mV,v_proximal_axon_candidate_mV
743.400000,-66.790728,-66.787364,-66.787368
743.425000,-66.790574,-66.787210,-66.787214
743.450000,-66.790421,-66.787057,-66.787060
743.475000,-66.790268,-66.786903,-66.786907
743.500000,-66.790115,-66.786750,-66.786754
743.525000,-66.789962,-66.786597,-66.786601
743.550000,-66.789809,-66.786444,-66.786448
743.575000,-66.789657,-66.786291,-66.786295
743.600000,-66.789504,-66.786139,-66.786143
743.625000,-66.789352,-66.785986,-66.785991
743.650000,-66.789200,-66.785834,-66.785839
743.675000,-66.789048,-66.785682,-66.785687
743.700000,-66.788897,-66.785531,-66.785535
743.725000,-66.788745,-66.785379,-66.785383
743.750000,-66.788594,-66.785228,-66.785232
743.775000,-66.788443,-66.785076,-66.785081
743.800000,-66.788292,-66.784925,-66.784930
743.825000,-66.788142,-66.784774,-66.784779
743.850000,-66.787991,-66.784624,-66.784629
743.875000,-66.787841,-66.784473,-66.784478
743.900000,-66.787691,-66.784323,-66.784328
743.925000,-66.787541,-66.784173,-66.784178
743.950000,-66.787391,-66.784023,-66.784028
743.975000,-66.787242,-66.783873,-66.783878
744.000000,-66.787092,-66.783724,-66.783729
744.025000,-66.786943,-66.783574,-66.783579
744.050000,-66.786794,-66.783425,-66.783430
744.075000,-66.786645,-66.783276,-66.783281
744.100000,-66.786496,-66.783127,-66.783132
744.125000,-66.786348,-66.782978,-66.782984
744.150000,-66.786200,-66.782830,-66.782835
744.175000,-66.786052,-66.782682,-66.782687
744.200000,-66.785904,-66.782533,-66.782539
744.225000,-66.785756,-66.782385,-66.782391
744.250000,-66.785608,-66.782238,-66.782243
744.275000,-66.785461,-66.782090,-66.782096
744.300000,-66.785314,-66.781943,-66.781949
744.325000,-66.785167,-66.781795,-66.781801
744.350000,-66.785020,-66.781648,-66.781654
744.375000,-66.784873,-66.781502,-66.781508
744.400000,-66.784726,-66.781355,-66.781361
744.425000,-66.784580,-66.781208,-66.781214
744.450000,-66.784434,-66.781062,-66.781068
744.475000,-66.784288,-66.780916,-66.780922
744.500000,-66.784142,-66.780770,-66.780776
744.525000,-66.783997,-66.780624,-66.780630
744.550000,-66.783851,-66.780478,-66.780485
