adaptation_ratio_last_over_first_isi,ahp_mV,amplitude_nA,ap_amplitude_mV,ap_half_width_ms,ap_peak_mV,ap_threshold_mV,depolarization_block_flag,firing_rate_Hz,first_spike_latency_ms,input_capacitance_pF,isi_cv,last_spike_time_ms,late_step_mean_voltage_mV,max_dvdt_V_s,mean_isi_ms,post_step_recovery_error_mV,post_step_recovery_mean_mV,rin_MOhm,rmp_mV,spike_count,spontaneous_spike_count,steady_state_mV,tau_ms
,,-0.02,,,,,False,0.0,,294.5358794797757,,,-67.89623653205639,-2.660272002676137e-10,,-0.0010135428584305828,-66.66140746576045,61.79213219144728,-66.66039392290202,0,0,-67.89623656673096,18.199999999938484
,,0.0,,,,,False,0.0,,,,,-66.66096007893502,-9.663381206302207e-12,,-0.0005661575766708893,-66.66096008047869,,-66.66039392290202,0,0,-66.66096007956716,
,,0.5,,,,,False,0.0,,171.7537835640339,,,-53.56025113381651,9.620679967582301,,0.001833365651620511,-66.6585605572504,26.20029618313029,-66.66039392290202,0,0,-53.56024583133687,4.499999999950944
,,0.55,,,,,False,0.0,,166.09347442463306,,,-53.00092262490627,10.582748649113075,,0.0018119447963869106,-66.65858197810563,24.835412795359726,-66.66039392290202,0,0,-53.00091688545417,4.124999999951285
,,0.56,,,,,False,0.0,,164.74874103834458,,,-52.893982086664096,10.775162385419458,,0.0018069700907545894,-66.65858695281126,24.58288891572612,-66.66039392290202,0,0,-52.89397613009539,4.049999999951353
,,0.6,,,,,False,0.0,,159.76289539802218,,,-52.483140906290224,11.54481733064385,,0.0017854332726727762,-66.65860848962934,23.628765556275322,-66.66039392290202,0,0,-52.483134589136824,3.7749999999516035
,,0.75,,,,,False,0.0,,146.17819556158804,,,-51.139961000306656,14.431023375236174,,0.0016920765524446324,-66.65870184634957,20.69392078846525,-66.66039392290202,0,0,-51.13995333155308,3.0249999999522856
,24.80667809646124,1.0,61.52018065956049,0.8803701820644676,21.45643270548363,-40.06374795407686,False,2.0,8.874999999946965,,,8.874999999946965,-49.34508994482146,168.14318627641677,,0.001529617128412042,-66.6588643057736,,-66.66039392290202,1,0,-49.345079966008335,
,22.103807710115582,1.5,63.50132013891901,0.9010185746832917,22.128192204174677,-41.37312793474433,False,2.0,4.599999999950853,,,4.599999999950853,-46.64974153975023,178.01458252002357,,0.0012575422671545766,-66.65913638063486,,-66.66039392290202,1,0,-46.64972413657571,
