time_ms,v_soma_mV,v_proximal_dendrite_mV,v_proximal_axon_candidate_mV
163.125000,-67.372097,-67.367439,-67.349000
163.150000,-67.372102,-67.367444,-67.349006
163.175000,-67.372108,-67.367450,-67.349011
163.200000,-67.372113,-67.367455,-67.349016
163.225000,-67.372118,-67.367460,-67.349021
163.250000,-67.372123,-67.367465,-67.349027
163.275000,-67.372129,-67.367471,-67.349032
163.300000,-67.372134,-67.367476,-67.349037
163.325000,-67.372139,-67.367481,-67.349042
163.350000,-67.372144,-67.367486,-67.349048
163.375000,-67.372150,-67.367492,-67.349053
163.400000,-67.372155,-67.367497,-67.349058
163.425000,-67.372160,-67.367502,-67.349063
163.450000,-67.372165,-67.367507,-67.349068
163.475000,-67.372171,-67.367512,-67.349074
163.500000,-67.372176,-67.367518,-67.349079
163.525000,-67.372181,-67.367523,-67.349084
163.550000,-67.372186,-67.367528,-67.349089
163.575000,-67.372191,-67.367533,-67.349095
163.600000,-67.372197,-67.367539,-67.349100
163.625000,-67.372202,-67.367544,-67.349105
163.650000,-67.372207,-67.367549,-67.349110
163.675000,-67.372212,-67.367554,-67.349115
163.700000,-67.372218,-67.367559,-67.349121
163.725000,-67.372223,-67.367565,-67.349126
163.750000,-67.372228,-67.367570,-67.349131
163.775000,-67.372233,-67.367575,-67.349136
163.800000,-67.372238,-67.367580,-67.349141
163.825000,-67.372244,-67.367585,-67.349147
163.850000,-67.372249,-67.367591,-67.349152
163.875000,-67.372254,-67.367596,-67.349157
163.900000,-67.372259,-67.367601,-67.349162
163.925000,-67.372264,-67.367606,-67.349167
163.950000,-67.372269,-67.367611,-67.349172
163.975000,-67.372275,-67.367616,-67.349178
164.000000,-67.372280,-67.367622,-67.349183
164.025000,-67.372285,-67.367627,-67.349188
164.050000,-67.372290,-67.367632,-67.349193
164.075000,-67.372295,-67.367637,-67.349198
164.100000,-67.372301,-67.367642,-67.349203
164.125000,-67.372306,-67.367647,-67.349209
164.150000,-67.372311,-67.367653,-67.349214
164.175000,-67.372316,-67.367658,-67.349219
164.200000,-67.372321,-67.367663,-67.349224
164.225000,-67.372326,-67.367668,-67.349229
164.250000,-67.372331,-67.367673,-67.349234
164.275000,-67.372337,-67.367678,-67.349239
164.300000,-67.372342,-67.367683,-67.349245
164.325000,-67.372347,-67.367689,-67.349250
164.350000,-67.372352,-67.367694,-67.349255
164.375000,-67.372357,-67.367699,-67.349260
164.400000,-67.372362,-67.367704,-67.349265
164.425000,-67.372367,-67.367709,-67.349270
164.450000,-67.372373,-67.367714,-67.349275
164.475000,-67.372378,-67.367719,-67.349280
164.500000,-67.372383,-67.367724,-67.349286
164.525000,-67.372388,-67.367730,-67.349291
164.550000,-67.372393,-67.367735,-67.349296
164.575000,-67.372398,-67.367740,-67.349301
164.600000,-67.372403,-67.367745,-67.349306
164.625000,-67.372408,-67.367750,-67.349311
164.650000,-67.372414,-67.367755,-67.349316
164.675000,-67.372419,-67.367760,-67.349321
164.700000,-67.372424,-67.367765,-67.349326
164.725000,-67.372429,-67.367770,-67.349331
