time_ms,v_soma_mV,v_proximal_dendrite_mV,v_proximal_axon_candidate_mV
636.300000,-39.568210,-39.656573,-39.661416
636.325000,-39.567405,-39.655777,-39.660618
636.350000,-39.566600,-39.654981,-39.659820
636.375000,-39.565796,-39.654186,-39.659022
636.400000,-39.564991,-39.653389,-39.658223
636.425000,-39.564186,-39.652593,-39.657425
636.450000,-39.563381,-39.651797,-39.656626
636.475000,-39.562576,-39.651001,-39.655828
636.500000,-39.561771,-39.650204,-39.655029
636.525000,-39.560966,-39.649408,-39.654230
636.550000,-39.560160,-39.648611,-39.653431
636.575000,-39.559355,-39.647815,-39.652632
636.600000,-39.558549,-39.647018,-39.651833
636.625000,-39.557744,-39.646221,-39.651034
636.650000,-39.556938,-39.645425,-39.650235
636.675000,-39.556133,-39.644628,-39.649436
636.700000,-39.555327,-39.643831,-39.648636
636.725000,-39.554521,-39.643034,-39.647837
636.750000,-39.553715,-39.642236,-39.647038
636.775000,-39.552909,-39.641439,-39.646238
636.800000,-39.552103,-39.640642,-39.645438
636.825000,-39.551297,-39.639845,-39.644639
636.850000,-39.550490,-39.639047,-39.643839
636.875000,-39.549684,-39.638250,-39.643039
636.900000,-39.548877,-39.637452,-39.642239
636.925000,-39.548071,-39.636654,-39.641439
636.950000,-39.547264,-39.635856,-39.640639
636.975000,-39.546458,-39.635059,-39.639839
637.000000,-39.545651,-39.634261,-39.639038
637.025000,-39.544844,-39.633463,-39.638238
637.050000,-39.544037,-39.632664,-39.637437
637.075000,-39.543230,-39.631866,-39.636637
637.100000,-39.542423,-39.631068,-39.635836
637.125000,-39.541616,-39.630270,-39.635036
637.150000,-39.540808,-39.629471,-39.634235
637.175000,-39.540001,-39.628673,-39.633434
637.200000,-39.539194,-39.627874,-39.632633
637.225000,-39.538386,-39.627076,-39.631832
637.250000,-39.537578,-39.626277,-39.631031
637.275000,-39.536771,-39.625478,-39.630230
637.300000,-39.535963,-39.624679,-39.629428
637.325000,-39.535155,-39.623880,-39.628627
637.350000,-39.534347,-39.623081,-39.627826
637.375000,-39.533539,-39.622282,-39.627024
637.400000,-39.532731,-39.621483,-39.626223
637.425000,-39.531923,-39.620683,-39.625421
637.450000,-39.531114,-39.619884,-39.624619
637.475000,-39.530306,-39.619085,-39.623817
637.500000,-39.529498,-39.618285,-39.623015
637.525000,-39.528689,-39.617485,-39.622213
637.550000,-39.527881,-39.616686,-39.621411
637.575000,-39.527072,-39.615886,-39.620609
637.600000,-39.526263,-39.615086,-39.619807
637.625000,-39.525454,-39.614286,-39.619005
637.650000,-39.524645,-39.613486,-39.618202
637.675000,-39.523836,-39.612686,-39.617400
637.700000,-39.523027,-39.611886,-39.616597
637.725000,-39.522218,-39.611086,-39.615795
637.750000,-39.521409,-39.610285,-39.614992
