time_ms soma_mV ais_mV
10.925000 -72.774391 -72.773714
10.950000 -72.774342 -72.773666
10.975000 -72.774294 -72.773618
11.000000 -72.774246 -72.773570
11.025000 -72.774198 -72.773522
11.050000 -72.774150 -72.773473
11.075000 -72.774101 -72.773425
11.100000 -72.774053 -72.773377
11.125000 -72.774005 -72.773329
11.150000 -72.773957 -72.773281
11.175000 -72.773909 -72.773233
11.200000 -72.773861 -72.773184
11.225000 -72.773813 -72.773136
11.250000 -72.773765 -72.773088
11.275000 -72.773717 -72.773040
11.300000 -72.773669 -72.772992
11.325000 -72.773620 -72.772944
11.350000 -72.773572 -72.772896
11.375000 -72.773524 -72.772848
11.400000 -72.773476 -72.772800
11.425000 -72.773428 -72.772752
11.450000 -72.773380 -72.772704
11.475000 -72.773332 -72.772656
11.500000 -72.773284 -72.772608
11.525000 -72.773237 -72.772560
11.550000 -72.773189 -72.772512
11.575000 -72.773141 -72.772464
11.600000 -72.773093 -72.772416
11.625000 -72.773045 -72.772368
11.650000 -72.772997 -72.772320
11.675000 -72.772949 -72.772273
11.700000 -72.772901 -72.772225
11.725000 -72.772853 -72.772177
11.750000 -72.772805 -72.772129
11.775000 -72.772758 -72.772081
11.800000 -72.772710 -72.772033
11.825000 -72.772662 -72.771985
11.850000 -72.772614 -72.771938
11.875000 -72.772566 -72.771890
11.900000 -72.772519 -72.771842
11.925000 -72.772471 -72.771794
11.950000 -72.772423 -72.771746
11.975000 -72.772375 -72.771699
12.000000 -72.772327 -72.771651
12.025000 -72.772280 -72.771603
12.050000 -72.772232 -72.771555
12.075000 -72.772184 -72.771508
12.100000 -72.772137 -72.771460
12.125000 -72.772089 -72.771412
12.150000 -72.772041 -72.771364
12.175000 -72.771993 -72.771317
12.200000 -72.771946 -72.771269
12.225000 -72.771898 -72.771221
12.250000 -72.771850 -72.771174
12.275000 -72.771803 -72.771126
12.300000 -72.771755 -72.771078
12.325000 -72.771708 -72.771031
12.350000 -72.771660 -72.770983
12.375000 -72.771612 -72.770936
12.400000 -72.771565 -72.770888
12.425000 -72.771517 -72.770840
12.450000 -72.771470 -72.770793
12.475000 -72.771422 -72.770745
12.500000 -72.771375 -72.770698
12.525000 -72.771327 -72.770650
12.550000 -72.771279 -72.770603
12.575000 -72.771232 -72.770555
12.600000 -72.771184 -72.770507
12.625000 -72.771137 -72.770460
12.650000 -72.771089 -72.770412
12.675000 -72.771042 -72.770365
12.700000 -72.770994 -72.770317
12.725000 -72.770947 -72.770270
12.750000 -72.770899 -72.770223
12.775000 -72.770852 -72.770175
12.800000 -72.770805 -72.770128
12.825000 -72.770757 -72.770080
12.850000 -72.770710 -72.770033
12.875000 -72.770662 -72.769985
12.900000 -72.770615 -72.769938
12.925000 -72.770568 -72.769890
12.950000 -72.770520 -72.769843
12.975000 -72.770473 -72.769796
13.000000 -72.770425 -72.769748
13.025000 -72.770378 -72.769701
13.050000 -72.770331 -72.769654
13.075000 -72.770283 -72.769606
13.100000 -72.770236 -72.769559
13.125000 -72.770189 -72.769512
13.150000 -72.770141 -72.769464
13.175000 -72.770094 -72.769417
13.200000 -72.770047 -72.769370
13.225000 -72.769999 -72.769322
13.250000 -72.769952 -72.769275
13.275000 -72.769905 -72.769228
13.300000 -72.769858 -72.769180
13.325000 -72.769810 -72.769133
13.350000 -72.769763 -72.769086
13.375000 -72.769716 -72.769039
13.400000 -72.769669 -72.768991
13.425000 -72.769621 -72.768944
13.450000 -72.769574 -72.768897
13.475000 -72.769527 -72.768850
13.500000 -72.769480 -72.768803
13.525000 -72.769433 -72.768755
13.550000 -72.769386 -72.768708
13.575000 -72.769338 -72.768661
13.600000 -72.769291 -72.768614
13.625000 -72.769244 -72.768567
13.650000 -72.769197 -72.768520
13.675000 -72.769150 -72.768472
13.700000 -72.769103 -72.768425
13.725000 -72.769056 -72.768378
13.750000 -72.769008 -72.768331
13.775000 -72.768961 -72.768284
13.800000 -72.768914 -72.768237
13.825000 -72.768867 -72.768190
13.850000 -72.768820 -72.768143
13.875000 -72.768773 -72.768096
13.900000 -72.768726 -72.768049
13.925000 -72.768679 -72.768001
13.950000 -72.768632 -72.767954
13.975000 -72.768585 -72.767907
14.000000 -72.768538 -72.767860
14.025000 -72.768491 -72.767813
14.050000 -72.768444 -72.767766
14.075000 -72.768397 -72.767719
14.100000 -72.768350 -72.767672
14.125000 -72.768303 -72.767625
14.150000 -72.768256 -72.767578
14.175000 -72.768209 -72.767531
14.200000 -72.768162 -72.767484
14.225000 -72.768115 -72.767437
14.250000 -72.768068 -72.767390
14.275000 -72.768021 -72.767343
14.300000 -72.767974 -72.767297
14.325000 -72.767927 -72.767250
14.350000 -72.767880 -72.767203
14.375000 -72.767833 -72.767156
14.400000 -72.767787 -72.767109
14.425000 -72.767740 -72.767062
14.450000 -72.767693 -72.767015
14.475000 -72.767646 -72.766968
14.500000 -72.767599 -72.766921
14.525000 -72.767552 -72.766874
14.550000 -72.767505 -72.766828
14.575000 -72.767458 -72.766781
14.600000 -72.767412 -72.766734
14.625000 -72.767365 -72.766687
14.650000 -72.767318 -72.766640
14.675000 -72.767271 -72.766593
14.700000 -72.767224 -72.766547
14.725000 -72.767178 -72.766500
14.750000 -72.767131 -72.766453
14.775000 -72.767084 -72.766406
14.800000 -72.767037 -72.766359
14.825000 -72.766990 -72.766313
14.850000 -72.766944 -72.766266
14.875000 -72.766897 -72.766219
14.900000 -72.766850 -72.766172
14.925000 -72.766803 -72.766126
14.950000 -72.766757 -72.766079
14.975000 -72.766710 -72.766032
15.000000 -72.766663 -72.765985
15.025000 -72.766617 -72.765939
15.050000 -72.766570 -72.765892
15.075000 -72.766523 -72.765845
15.100000 -72.766476 -72.765799
15.125000 -72.766430 -72.765752
15.150000 -72.766383 -72.765705
15.175000 -72.766336 -72.765659
15.200000 -72.766290 -72.765612
15.225000 -72.766243 -72.765565
15.250000 -72.766197 -72.765519
15.275000 -72.766150 -72.765472
15.300000 -72.766103 -72.765425
15.325000 -72.766057 -72.765379
15.350000 -72.766010 -72.765332
15.375000 -72.765963 -72.765285
15.400000 -72.765917 -72.765239
15.425000 -72.765870 -72.765192
15.450000 -72.765824 -72.765146
15.475000 -72.765777 -72.765099
15.500000 -72.765731 -72.765052
15.525000 -72.765684 -72.765006
15.550000 -72.765637 -72.764959
15.575000 -72.765591 -72.764913
15.600000 -72.765544 -72.764866
15.625000 -72.765498 -72.764820
15.650000 -72.765451 -72.764773
15.675000 -72.765405 -72.764727
15.700000 -72.765358 -72.764680
15.725000 -72.765312 -72.764634
15.750000 -72.765265 -72.764587
15.775000 -72.765219 -72.764541
15.800000 -72.765172 -72.764494
15.825000 -72.765126 -72.764448
