adaptation_ratio_last_over_first_isi,ahp_mV,amplitude_nA,ap_amplitude_mV,ap_half_width_ms,ap_peak_mV,ap_threshold_mV,depolarization_block_flag,firing_rate_Hz,first_spike_latency_ms,input_capacitance_pF,isi_cv,last_spike_time_ms,late_step_mean_voltage_mV,max_dvdt_V_s,mean_isi_ms,post_step_recovery_error_mV,post_step_recovery_mean_mV,rin_MOhm,rmp_mV,spike_count,spontaneous_spike_count,steady_state_mV,tau_ms
,,0.45,,,,,False,0.0,,513.2237825897498,,,-38.171770648175716,62.93524532055987,,0.03664058900534428,-66.00098297949665,62.05869852585372,-66.037623568502,0,0,-38.111209231867825,31.85000000003558
,,0.55,,,,,False,0.0,,486.4327757719015,,,-36.51525067546714,63.777517885276424,,0.033788252452623624,-66.00383531604938,54.68381516402522,-66.037623568502,0,0,-35.961525228288124,26.600000000034385
,16.395266413742007,0.75,29.130426858905167,0.6950546931999781,0.482208373972612,-28.648218484932556,True,2.0,50.700000000039864,,,50.700000000039864,-34.132213876629194,67.15440983246447,,0.042069102201821806,-65.99555446630018,,-66.037623568502,1,0,-34.27050294301634,
