score,current_nA,BNa_scale,KDR_scale,KCa_scale,CaL_scale,rest_0nA_AIS_spike_count,rest_0nA_max_AIS_mV,rest_soma_mV,rest_AIS_mV,max_soma_mV,max_AIS_mV,plateau_soma_mV,plateau_AIS_mV,recovery_soma_mV,recovery_AIS_mV,AIS_spike_count,soma_spike_count,AIS_first_latency_ms,min_soma_mV,min_AIS_mV
231.0544851238016,0.06,1.5,0.25,1.0,0.5,0,-72.285903353145,-72.66131067660704,-72.6604700483588,4.024749352582378,18.656128735515875,-61.67188364425999,-61.53598662872993,-68.67396587038319,-68.6713689337868,4,4,91.42499999996284,-72.61906953365556,-72.61821835241464
230.86079780087354,0.06,1.5,0.25,0.0,1.0,0,-72.24509772748759,-72.65122568174407,-72.65038273135788,4.091264075138426,18.741884145518647,-61.136518623036004,-60.9757424177756,-68.6023346960766,-68.59968438517232,4,4,90.87499999996334,-72.6057747349555,-72.60492040892667
230.7795918888851,0.06,2.0,0.75,4.0,0.5,0,-72.22739634815953,-72.64668504689793,-72.64555844687284,8.589729008125223,25.82974184902449,-69.22528550857453,-69.23392044648433,-68.57308332719772,-68.5695199740707,4,4,85.2999999999684,-72.59998111876027,-72.59883892244997
230.437182482314,0.06,2.0,0.25,2.0,0.5,0,-72.21528527063516,-72.64414824580469,-72.64302066329117,8.862786891292563,26.0302906657194,-67.61912879593639,-67.62392570152673,-68.40822062664527,-68.40449237585266,4,4,84.44999999996918,-72.59658941906339,-72.59544594331349
230.29596453359227,0.06,1.5,0.25,0.5,0.5,0,-72.28587633851501,-72.66130385485471,-72.6604632250388,4.024695240077261,18.656232295331343,-63.34301705666405,-63.28314044702476,-68.29472262965935,-68.29184152261881,4,4,91.42499999996284,-72.61906051264094,-72.61820932926919
230.2601814171975,0.06,2.0,0.5,4.0,0.5,0,-72.22141096702585,-72.6454306258227,-72.6443035390607,8.727776432684008,25.94302257138456,-68.49356787450128,-68.49799976237762,-68.31651414404199,-68.31269302589354,4,4,84.84999999996882,-72.59830396215736,-72.59716113230323
230.1053962869021,0.06,2.0,1.25,2.0,2.0,0,-72.11362768581307,-72.6187898966559,-72.61765463020696,8.466103158973748,25.784169476135446,-62.03972638173522,-61.288199999758426,-77.2942765981887,-77.293985944664,3,3,84.82499999996884,-75.20743335526798,-75.21467229436541
230.0103507392375,0.06,2.0,0.75,0.0,2.0,0,-72.10073549348645,-72.6162341620016,-72.61509790130049,8.739718689533682,26.007727899097343,-69.49743078435786,-69.50749502952073,-68.26458996461474,-68.26071244968057,4,4,83.97499999996961,-72.5597629822435,-72.55860775673455
229.88120184307576,0.06,2.0,0.75,2.0,0.5,0,-72.22728668699337,-72.64665767487229,-72.64553106619292,8.589611419821743,25.830289551275403,-69.00676321210807,-69.01187960644022,-68.12395673435715,-68.11993266892885,4,4,85.2999999999684,-72.59994489173378,-72.59880268372974
229.76666324125347,0.06,1.0,0.25,1.0,2.0,0,-72.23378699568586,-72.64824516303142,-72.64768412626272,-2.9628640098839583,7.570710795323835,-44.36328552610207,-43.5168788420461,-77.53728128695182,-77.53714008966892,3,3,99.72499999995529,-72.60169269584846,-72.6011238880556
229.5083212805417,0.06,1.5,0.25,0.0,0.5,0,-72.28584932380598,-72.6612970330991,-72.66045640171552,4.024643915588886,18.656345339397177,-64.64199918193552,-64.64307541838582,-67.90091805752309,-67.8977114319182,4,4,91.42499999996284,-72.61905149162064,-72.61820030611806
229.41717564927606,0.06,2.0,0.75,1.0,0.5,0,-72.22723185592268,-72.64664398884,-72.64551737583344,8.589800217885909,25.830585722947657,-68.85458618330476,-68.85828922587127,-67.89197785253802,-67.88768994093617,4,4,85.2999999999684,-72.59992677818632,-72.59878456433535
229.2234419214275,0.06,2.0,0.75,0.0,1.0,0,-72.18557509427927,-72.6365178309409,-72.63538801141479,8.641430686798158,25.88823220273494,-68.97042970580411,-68.97462696150173,-67.82042638336148,-67.81605170459801,4,4,84.84999999996882,-72.5865620506239,-72.58541551731057
229.20361698669927,0.06,1.25,0.25,2.0,1.0,0,-72.28022487527373,-72.65982258999688,-72.65912243013962,0.9030003199200334,13.731242772698115,-65.12239994559434,-65.11596585482515,-67.75225201835742,-67.74947550175055,3,3,95.39999999995922,-72.61703063967859,-72.61632156856365
229.18132589572272,0.06,2.0,0.75,0.5,0.5,0,-72.2272044402653,-72.64663714581907,-72.64551053064895,8.589889154929589,25.830724251083115,-68.76999381195911,-68.77305387037163,-67.77407008331367,-67.76964002968549,4,4,85.2999999999684,-72.59991772140407,-72.59877550462964
228.94288624582316,0.06,2.0,0.75,0.0,0.5,0,-72.22717702452675,-72.6466303027949,-72.64550368546118,8.589973950401847,25.830856005287345,-68.68039535015897,-68.68284804069454,-67.65486736592432,-67.65028833221534,4,4,85.2999999999684,-72.5999086646161,-72.5987664449182
228.74382055049364,0.06,1.5,0.5,4.0,1.0,0,-72.25120288125339,-72.65253145162661,-72.65168889166375,3.8717223405752637,18.52994813859457,-65.01629284529744,-65.00784071895123,-67.54058164618027,-67.53705077607553,3,3,91.5749999999627,-72.60751840991456,-72.6066645883828
228.6136774457409,0.06,1.25,1.0,1.0,2.0,0,-72.21623973990975,-72.64341680487476,-72.64271383603688,0.058434975332631235,12.926862887633265,-65.79636141902145,-65.79069184666271,-67.49829671068353,-67.49532487655095,3,3,97.29999999995749,-72.59546648122752,-72.59475350366219
228.60814012387308,0.06,2.0,0.5,0.0,2.0,0,-72.09429752369678,-72.61496927514693,-72.61383252118523,8.871440490169348,26.10213956915109,-68.84337221044643,-68.84797965723376,-67.56664687406919,-67.56194858942271,4,4,83.57499999996998,-72.55806573058025,-72.5569098597528
228.58815282706848,0.06,2.0,0.25,0.0,2.0,0,-72.08782562392021,-72.6137038086724,-72.61256656109386,8.99727227985462,26.207436032246942,-68.30595315311749,-68.31374956130654,-67.55981689185323,-67.55510638746969,4,4,83.19999999997032,-72.55636732756967,-72.55521081076837
