adaptation_ratio_last_over_first_isi,ahp_mV,amplitude_nA,ap_amplitude_mV,ap_half_width_ms,ap_peak_mV,ap_threshold_mV,depolarization_block_flag,firing_rate_Hz,first_spike_latency_ms,input_capacitance_pF,isi_cv,last_spike_time_ms,late_step_mean_voltage_mV,max_dvdt_V_s,mean_isi_ms,post_step_recovery_error_mV,post_step_recovery_mean_mV,rin_MOhm,rmp_mV,spike_count,spontaneous_spike_count,steady_state_mV,tau_ms
,,-0.02,,,,,False,0.0,,295.5434866965448,,,-67.6328967885268,-1.7979573385608166e-09,,-0.0017034614646433965,-66.0392346366432,79.76829489103139,-66.03753117517856,0,0,-67.63289707299919,23.574999999933596
,,0.0,,,,,False,0.0,,,,,-66.0392345349755,-1.1368683772120244e-12,,-0.0017033600991283038,-66.03923453527769,,-66.03753117517856,0,0,-66.0392345351778,
,,0.37,,,,,False,0.0,,748.3927321459329,,,-36.573044004347594,7.131785131176918,,-0.0017016973880288333,-66.03923287256659,79.63733136344665,-66.03753117517856,0,0,-36.5717185707033,59.59999999990083
,,0.38,,,,,False,0.0,,750.2097747662275,,,-36.050023900269,7.324536669422468,,-0.0017016839606327494,-66.03923285913919,78.94458589046809,-66.03753117517856,0,0,-36.03858853680068,59.22499999990117
,,0.39,,,,,False,0.0,,614.2838878111045,,,-38.003011485377286,59.792604975199545,,-0.0017019236543376337,-66.0392330988329,71.38393317813873,-66.03753117517856,0,0,-38.19779723570445,43.849999999915156
,15.733899354844198,0.75,30.629509591927317,0.7015014706913973,1.566617597176589,-29.06289199475073,True,2.0,49.974999999909585,,,49.974999999909585,-33.78422309570887,73.73304065089185,,-0.0017015878015342878,-66.03923276298009,,-66.03753117517856,1,0,-34.09210643937819,
,15.12230950890017,1.0,30.29403217983828,0.7035901515249918,1.1118092065873308,-29.182222973250948,True,2.0,35.79999999992248,,,35.79999999992248,-31.823948952263958,71.87296253278215,,-0.001701589872126874,-66.03923276505068,,-66.03753117517856,1,0,-31.77870067194052,
