time_ms,gid,population
43.475000000101325,223,unknown
43.80885208898188,18,unknown
43.83582497407283,9,unknown
44.416887112279326,11,unknown
44.65000000010159,245,unknown
44.85000000010164,232,unknown
45.1250000001017,239,unknown
45.20000000010172,398,unknown
45.40943522818179,10,unknown
46.22500000010195,206,unknown
46.250000000101956,214,unknown
46.30000000010197,203,unknown
46.30000000010197,262,unknown
46.35000000010198,234,unknown
46.52500000010202,208,unknown
46.62500000010204,268,unknown
46.62500000010204,314,unknown
46.62816639761666,12,unknown
46.85000000010209,273,unknown
46.900000000102104,270,unknown
46.927488892537575,47,unknown
46.927488892537575,127,unknown
46.97500000010212,303,unknown
47.05000000010214,396,unknown
47.10000000010215,305,unknown
47.27500000010219,346,unknown
47.475000000102234,237,unknown
47.50000000010224,312,unknown
47.55000000010225,335,unknown
47.67104894110715,6,unknown
47.72500000010229,397,unknown
47.75928164549843,15,unknown
47.85000000010232,244,unknown
47.85000000010232,317,unknown
48.225000000102405,243,unknown
48.275000000102416,240,unknown
48.30000000010242,289,unknown
48.32500000010243,318,unknown
48.37500000010244,322,unknown
48.750000000102524,391,unknown
48.77500000010253,324,unknown
48.77500000010253,333,unknown
48.925000000102564,247,unknown
49.12500000010261,329,unknown
49.12500000010261,343,unknown
49.17500000010262,294,unknown
49.20000000010263,307,unknown
49.215758117138776,19,unknown
49.25000000010264,323,unknown
49.35000000010266,394,unknown
49.5250000001027,337,unknown
49.550000000102706,298,unknown
49.60000000010272,213,unknown
49.873186347188195,42,unknown
49.873186347188195,122,unknown
49.9750000001028,340,unknown
50.03907775478188,1,unknown
50.52500000010293,241,unknown
50.55000000010293,248,unknown
50.75000000010298,297,unknown
51.05000000010305,313,unknown
51.280336425785556,1,unknown
51.37500000010312,387,unknown
51.60000000010317,388,unknown
51.63585589604275,16,unknown
51.650000000103184,338,unknown
51.750000000103206,291,unknown
51.95000000010325,336,unknown
52.07500000010328,332,unknown
52.373355771294484,140,unknown
52.373355771294484,60,unknown
52.632919429979594,13,unknown
52.70000000010342,302,unknown
52.7795010083085,10,unknown
52.89618594144006,199,unknown
52.89618594144006,119,unknown
53.17500000010353,306,unknown
53.325000000103564,310,unknown
53.375000000103576,292,unknown
53.70000000010365,308,unknown
53.725000000103655,233,unknown
53.850000000103684,235,unknown
54.27500000010378,315,unknown
54.27500000010378,347,unknown
54.52500000010384,311,unknown
54.55000000010384,319,unknown
54.57500000010385,325,unknown
54.67500000010387,345,unknown
54.90000000010392,301,unknown
54.90000000010392,309,unknown
54.950000000103934,251,unknown
55.000000000103945,339,unknown
55.10000000010397,331,unknown
55.1118329757971,3,unknown
55.15000000010398,204,unknown
55.22030917866778,17,unknown
55.250000000104,254,unknown
55.47500000010405,203,unknown
55.47500000010405,218,unknown
55.60000000010408,221,unknown
55.62500000010409,299,unknown
55.700000000104104,206,unknown
55.97500000010417,256,unknown
55.97500000010417,327,unknown
56.02500000010418,269,unknown
56.32500000010425,296,unknown
56.60000000010431,328,unknown
56.75000000010434,344,unknown
56.92500000010438,320,unknown
57.10000000010442,326,unknown
57.18002136817309,3,unknown
57.22500000010445,300,unknown
57.22500000010445,316,unknown
57.31755700614659,8,unknown
57.325000000104474,341,unknown
57.375000000104485,295,unknown
57.40000000010449,230,unknown
57.66258629010166,143,unknown
57.66258629010166,63,unknown
57.67500000010455,304,unknown
57.86670017417791,43,unknown
57.86670017417791,123,unknown
57.900000000104605,293,unknown
57.900000000104605,321,unknown
58.059378981577574,14,unknown
58.20000000010467,217,unknown
58.52500000010475,334,unknown
58.67500000010478,219,unknown
58.67500000010478,222,unknown
58.72500000010479,261,unknown
58.7500000001048,271,unknown
58.825000000104815,210,unknown
59.050000000104866,250,unknown
59.07500000010487,285,unknown
59.2000000001049,259,unknown
59.2000000001049,275,unknown
59.20766558507346,18,unknown
59.25000000010491,238,unknown
59.25000000010491,255,unknown
59.30000000010492,232,unknown
59.32500000010493,272,unknown
59.45000000010496,220,unknown
59.625000000105,274,unknown
59.77500000010503,263,unknown
60.65000000010523,215,unknown
60.800000000105264,212,unknown
60.82500000010527,236,unknown
60.850000000105275,208,unknown
60.90000000010529,214,unknown
61.32500000010538,290,unknown
61.425000000105406,223,unknown
61.62500000010545,273,unknown
61.8250000001055,211,unknown
62.02500000010554,357,unknown
62.28765227448029,91,unknown
62.28765227448029,171,unknown
62.37392745045919,4,unknown
62.73864637117511,18,unknown
62.85000000010573,246,unknown
62.95000000010575,342,unknown
63.42500000010586,242,unknown
63.47500000010587,358,unknown
64.17500000010602,287,unknown
64.26951164525211,27,unknown
64.5000000001061,305,unknown
64.93069123568281,120,unknown
64.93069123568281,40,unknown
65.15000000010625,239,unknown
65.16672736018035,7,unknown
65.8250000001064,330,unknown
65.8500000001064,229,unknown
66.12500000010647,317,unknown
66.20000000010648,234,unknown
66.30000000010651,314,unknown
66.32205586075203,2,unknown
66.50212186368123,12,unknown
66.57500000010657,245,unknown
66.60000000010658,303,unknown
66.77500000010662,348,unknown
66.95000000010666,312,unknown
67.02500000010667,335,unknown
67.04689461314078,1,unknown
67.11362200280664,11,unknown
67.1250000001067,217,unknown
67.22500000010672,206,unknown
67.25000000010672,346,unknown
67.27500000010673,343,unknown
67.32500000010674,333,unknown
67.35000000010675,237,unknown
67.35229688106843,169,unknown
67.35229688106843,89,unknown
67.37500000010675,322,unknown
67.42500000010676,277,unknown
67.55000000010679,231,unknown
67.6000000001068,324,unknown
67.70000000010683,298,unknown
67.76842520755531,1,unknown
67.77500000010684,203,unknown
67.95000000010688,204,unknown
68.0500000001069,294,unknown
68.12500000010692,240,unknown
68.25000000010695,289,unknown
68.60000000010703,329,unknown
68.6103639405873,174,unknown
68.6103639405873,94,unknown
68.77500000010707,271,unknown
68.80000000010708,205,unknown
68.80000000010708,210,unknown
68.85000000010709,211,unknown
68.9250000001071,340,unknown
68.95000000010711,243,unknown
69.00000000010712,226,unknown
69.00000000010712,261,unknown
69.02500000010713,230,unknown
69.02500000010713,282,unknown
69.05000000010713,307,unknown
69.22500000010717,212,unknown
69.27500000010718,244,unknown
69.3500000001072,283,unknown
69.3500000001072,286,unknown
69.45000000010722,222,unknown
69.52500000010724,280,unknown
69.62500000010726,221,unknown
69.75000000010729,233,unknown
69.7750000001073,257,unknown
69.8000000001073,247,unknown
70.10000000010737,232,unknown
70.12500000010738,266,unknown
70.32500000010742,251,unknown
70.57500000010748,297,unknown
70.75000000010752,291,unknown
70.97500000010757,336,unknown
71.02683967443633,183,unknown
71.02683967443633,103,unknown
71.05000000010759,323,unknown
71.1250000001076,241,unknown
71.35000000010766,313,unknown
71.40000000010767,262,unknown
71.50000000010769,223,unknown
71.50000000010769,338,unknown
71.5250000001077,254,unknown
71.72668258568008,15,unknown
71.90000000010778,248,unknown
71.92500000010779,332,unknown
72.0000000001078,302,unknown
72.07500000010782,268,unknown
72.10000000010783,214,unknown
72.15000000010784,218,unknown
72.27500000010787,311,unknown
72.30000000010787,309,unknown
72.60000000010794,325,unknown
72.65000000010795,208,unknown
72.67500000010796,310,unknown
72.69611989272315,113,unknown
72.69611989272315,193,unknown
72.70000000010796,347,unknown
72.82500000010799,206,unknown
72.875000000108,299,unknown
72.92500000010801,235,unknown
73.07567113655311,13,unknown
73.27341393943658,40,unknown
73.27341393943658,120,unknown
73.32277963082214,192,unknown
73.32277963082214,112,unknown
73.35000000010811,292,unknown
73.42500000010813,315,unknown
73.7250000001082,217,unknown
73.88830208393279,12,unknown
74.30000000010833,306,unknown
74.53883389673601,182,unknown
74.53883389673601,102,unknown
74.57500000010839,345,unknown
74.90084988077416,47,unknown
74.90084988077416,127,unknown
75.57605629182339,5,unknown
75.69228287571823,124,unknown
75.69228287571823,44,unknown
75.72500000010865,308,unknown
75.72500000010865,319,unknown
75.75000000010866,339,unknown
75.94863852239365,16,unknown
76.10000000010874,295,unknown
76.20000000010876,296,unknown
76.30000000010878,301,unknown
76.50000000010883,328,unknown
76.97500000010893,271,unknown
77.07500000010896,279,unknown
77.22500000010899,204,unknown
77.35000000010902,281,unknown
77.43498312760451,10,unknown
77.49114617958107,52,unknown
77.49114617958107,132,unknown
77.50000000010905,210,unknown
77.52500000010906,344,unknown
77.7250000001091,203,unknown
77.80000000010912,318,unknown
77.90000000010915,277,unknown
78.22500000010922,331,unknown
78.45000000010927,293,unknown
78.52500000010929,327,unknown
78.6000000001093,300,unknown
78.6000000001093,316,unknown
78.65000000010932,320,unknown
78.67500000010932,341,unknown
78.85000000010936,231,unknown
78.85000000010936,261,unknown
78.87500000010937,304,unknown
79.0000000001094,211,unknown
79.62500000010954,233,unknown
79.97500000010962,226,unknown
80.00000000010962,321,unknown
80.17500000010966,212,unknown
80.17500000010966,238,unknown
80.25000000010968,236,unknown
80.25000000010968,251,unknown
80.52500000010974,222,unknown
80.52500000010974,326,unknown
80.55000000010975,221,unknown
80.57500000010975,337,unknown
80.58088335464821,185,unknown
80.58088335464821,105,unknown
80.75396868108356,32,unknown
80.85000000010982,353,unknown
80.87500000010982,206,unknown
81.17500000010989,290,unknown
81.30000000010992,213,unknown
81.37500000010994,223,unknown
81.48704814921994,163,unknown
81.48704814921994,83,unknown
81.57500000010998,262,unknown
81.92500000011006,360,unknown
82.00000000011008,249,unknown
82.1000000001101,342,unknown
82.22500000011013,217,unknown
82.42500000011017,232,unknown
83.12752611088743,11,unknown
83.60000000011044,214,unknown
83.75000000011048,348,unknown
83.95000000011052,288,unknown
83.97500000011053,383,unknown
84.02500000011054,284,unknown
84.05000000011054,271,unknown
84.10000000011055,381,unknown
84.20000000011058,208,unknown
84.22500000011058,270,unknown
84.22500000011058,305,unknown
84.25000000011059,246,unknown
84.3000000001106,210,unknown
84.34697081555406,196,unknown
84.34697081555406,116,unknown
84.45000000011063,268,unknown
84.57500000011066,203,unknown
84.62500000011067,287,unknown
84.70000000011069,324,unknown
84.9302285233173,27,unknown
85.02500000011077,230,unknown
85.05000000011077,312,unknown
85.07500000011078,314,unknown
85.2000000001108,273,unknown
85.35000000011084,393,unknown
85.443717107085,8,unknown
85.50000000011087,322,unknown
85.6000000001109,242,unknown
85.61794041556439,86,unknown
85.61794041556439,166,unknown
85.67500000011091,384,unknown
85.72500000011092,205,unknown
85.87500000011096,229,unknown
85.91642895149845,26,unknown
86.050000000111,234,unknown
86.10000000011101,346,unknown
86.1642395922265,0,unknown
86.20000000011103,330,unknown
86.25000000011104,390,unknown
86.35000000011107,289,unknown
86.40000000011108,204,unknown
86.45000000011109,277,unknown
86.62500000011113,219,unknown
86.65000000011113,250,unknown
86.70000000011115,261,unknown
86.77500000011116,294,unknown
86.87500000011119,303,unknown
86.8958885183968,118,unknown
86.8958885183968,198,unknown
86.90000000011119,220,unknown
86.9250000001112,251,unknown
86.9250000001112,333,unknown
87.05000000011123,259,unknown
87.10000000011124,335,unknown
87.15000000011125,343,unknown
87.17500000011125,298,unknown
87.20000000011126,329,unknown
87.22500000011127,239,unknown
87.25000000011127,255,unknown
87.55000000011134,317,unknown
87.84121629602674,115,unknown
87.84121629602674,195,unknown
87.87500000011141,336,unknown
88.05000000011145,237,unknown
88.10000000011146,215,unknown
88.2750000001115,206,unknown
88.45000000011154,323,unknown
88.47500000011155,240,unknown
88.6750000001116,211,unknown
88.6750000001116,245,unknown
88.6750000001116,350,unknown
88.82500000011163,307,unknown
89.1250000001117,302,unknown
89.27500000011173,217,unknown
89.47500000011178,243,unknown
89.67500000011182,358,unknown
89.70000000011183,340,unknown
89.77500000011185,297,unknown
89.87500000011187,291,unknown
89.92500000011188,233,unknown
90.0000000001119,313,unknown
90.10000000011192,212,unknown
90.475000000112,311,unknown
90.52500000011202,244,unknown
90.75000000011207,247,unknown
90.8750000001121,223,unknown
91.15000000011216,271,unknown
91.24265414858543,164,unknown
91.24265414858543,84,unknown
91.30000000011219,254,unknown
91.30000000011219,332,unknown
91.42500000011222,262,unknown
91.47500000011223,338,unknown
91.67500000011228,387,unknown
91.6948220396277,33,unknown
91.7750000001123,203,unknown
91.7750000001123,309,unknown
91.90000000011233,221,unknown
91.92500000011233,325,unknown
91.97500000011235,204,unknown
91.97500000011235,218,unknown
92.02500000011236,241,unknown
92.07500000011237,310,unknown
92.44716647580998,0,unknown
92.90000000011256,347,unknown
93.25000000011264,248,unknown
93.40552177283709,14,unknown
93.62500000011272,210,unknown
93.65000000011273,251,unknown
93.87500000011278,292,unknown
94.02500000011281,235,unknown
94.23859007505261,3,unknown
94.25000000011286,232,unknown
94.4250000001129,214,unknown
94.50000000011292,334,unknown
94.60000000011294,261,unknown
94.60000000011294,315,unknown
94.62500000011295,226,unknown
94.99264917244616,146,unknown
94.99264917244616,66,unknown
95.00000000011303,345,unknown
95.10000000011306,364,unknown
95.15000000011307,206,unknown
95.2750000001131,277,unknown
95.52500000011315,299,unknown
95.54428935441442,1,unknown
95.60000000011317,217,unknown
95.70000000011319,208,unknown
95.77500000011321,353,unknown
95.87500000011323,268,unknown
95.97500000011325,319,unknown
96.00000000011326,270,unknown
96.05000000011327,367,unknown
96.25877294540223,187,unknown
96.25877294540223,107,unknown
96.32500000011333,295,unknown
96.35000000011334,339,unknown
96.47500000011337,391,unknown
96.67500000011341,271,unknown
96.95000000011348,306,unknown
97.10000000011351,222,unknown
97.37500000011357,354,unknown
97.57383969586228,188,unknown
97.57383969586228,108,unknown
97.60000000011362,223,unknown
97.65000000011364,360,unknown
97.87500000011369,211,unknown
98.00000000011372,273,unknown
98.30000000011378,203,unknown
98.30000000011378,301,unknown
98.40613700150416,11,unknown
98.65000000011386,318,unknown
98.72500000011388,293,unknown
98.72500000011388,320,unknown
98.72500000011388,385,unknown
98.77500000011389,231,unknown
98.87500000011391,381,unknown
99.00000000011394,326,unknown
99.12500000011397,331,unknown
99.28306805248211,2,unknown
99.37500000011403,300,unknown
99.60000000011408,304,unknown
99.65000000011409,283,unknown
99.65000000011409,341,unknown
99.6750000001141,212,unknown
99.72500000011411,378,unknown
99.77500000011412,238,unknown
99.80000000011412,388,unknown
99.81198756528242,51,unknown
99.81198756528242,131,unknown
99.97500000011416,262,unknown
100.00000000011417,316,unknown
100.02500000011418,230,unknown
100.10000000011419,210,unknown
100.1500000001142,337,unknown
100.17500000011421,221,unknown
100.20000000011422,296,unknown
100.27500000011423,204,unknown
100.35000000011425,266,unknown
100.42500000011427,226,unknown
100.47500000011428,257,unknown
100.47500000011428,290,unknown
100.52500000011429,261,unknown
100.52500000011429,277,unknown
100.5330073374333,81,unknown
100.5330073374333,161,unknown
100.58847542429919,1,unknown
100.6000000001143,249,unknown
100.72500000011433,308,unknown
100.75000000011434,205,unknown
100.80000000011435,342,unknown
100.83712272390913,67,unknown
100.83712272390913,147,unknown
101.0000000001144,229,unknown
101.11066407836037,45,unknown
101.11066407836037,125,unknown
101.12500000011443,236,unknown
101.23246711457763,58,unknown
101.23246711457763,138,unknown
101.25000000011445,251,unknown
101.27500000011446,328,unknown
101.37500000011448,250,unknown
101.4250000001145,219,unknown
101.45165412820467,186,unknown
101.45165412820467,106,unknown
101.50000000011451,206,unknown
101.57500000011453,275,unknown
101.60000000011453,272,unknown
101.62500000011454,259,unknown
101.67500000011455,263,unknown
101.67500000011455,274,unknown
101.82500000011458,220,unknown
101.84480548901645,131,unknown
101.84480548901645,51,unknown
101.86290229583479,117,unknown
101.86290229583479,197,unknown
101.8750000001146,255,unknown
101.9132946665334,8,unknown
101.97147350855171,118,unknown
101.97147350855171,198,unknown
101.97500000011462,321,unknown
102.25000000011468,214,unknown
102.37500000011471,383,unknown
102.42500000011472,217,unknown
102.7750000001148,233,unknown
102.91404596213228,26,unknown
103.05044592161157,3,unknown
103.17230584663449,135,unknown
103.17230584663449,55,unknown
103.17500000011489,215,unknown
103.2000000001149,357,unknown
103.27500000011491,254,unknown
103.35000000011493,376,unknown
103.40000000011494,352,unknown
103.42500000011495,379,unknown
103.50000000011497,375,unknown
103.55000000011498,371,unknown
103.650000000115,365,unknown
103.675000000115,271,unknown
103.70000000011501,305,unknown
103.87500000011505,373,unknown
104.17500000011512,256,unknown
104.25000000011514,350,unknown
104.35000000011516,223,unknown
104.42500000011518,269,unknown
104.47500000011519,207,unknown
104.5000000001152,242,unknown
104.5250000001152,203,unknown
104.5250000001152,232,unknown
104.5500000001152,246,unknown
104.57500000011521,356,unknown
104.62500000011522,218,unknown
104.70552308787913,99,unknown
104.70552308787913,179,unknown
104.77914829600616,199,unknown
104.77914829600616,119,unknown
104.85000000011527,314,unknown
104.85000000011527,358,unknown
104.90000000011528,265,unknown
105.0000000001153,369,unknown
105.10000000011533,346,unknown
105.32500000011538,374,unknown
105.37500000011539,322,unknown
105.47500000011541,324,unknown
105.60000000011544,211,unknown
105.60000000011544,330,unknown
105.77500000011548,234,unknown
105.92500000011552,303,unknown
105.92500000011552,317,unknown
105.97500000011553,268,unknown
105.97500000011553,335,unknown
106.02500000011554,210,unknown
106.02500000011554,239,unknown
106.05000000011555,262,unknown
106.10000000011556,204,unknown
106.12500000011556,333,unknown
106.45000000011564,208,unknown
106.45000000011564,270,unknown
106.62500000011568,222,unknown
106.77500000011571,281,unknown
107.02500000011577,312,unknown
107.063714174519,36,unknown
107.12500000011579,329,unknown
107.30000000011583,206,unknown
107.55000000011589,336,unknown
107.55251345817048,4,unknown
107.6000000001159,221,unknown
107.6250000001159,370,unknown
108.050000000116,289,unknown
108.30000000011606,237,unknown
108.40000000011608,298,unknown
108.40000000011608,344,unknown
108.55000000011611,294,unknown
108.56647880984632,100,unknown
108.56647880984632,180,unknown
108.57500000011612,251,unknown
108.65000000011614,348,unknown
108.67500000011614,261,unknown
108.9000000001162,323,unknown
108.9500000001162,245,unknown
108.97500000011621,273,unknown
109.07500000011623,243,unknown
109.07500000011623,353,unknown
109.10000000011624,217,unknown
109.12500000011624,277,unknown
109.17500000011626,343,unknown
109.20000000011626,214,unknown
109.20000000011626,284,unknown
109.32500000011629,212,unknown
109.42500000011631,340,unknown
109.95000000011643,360,unknown
110.02500000011645,271,unknown
110.05000000011646,311,unknown
110.14458851338327,12,unknown
110.2250000001165,240,unknown
110.2500000001165,313,unknown
110.55000000011657,332,unknown
110.75000000011661,244,unknown
110.75000000011661,291,unknown
