time_ms,voltage_mV
0.0,-65.0
0.025,-69.54521472409517
0.05,-73.13596238641595
0.075,-76.02972573203672
0.09999999999999999,-78.3468412558025
0.12499999999999999,-80.17623416416666
0.15,-81.60173159011183
0.17500000000000002,-82.70172969691025
0.20000000000000004,-83.54502748376147
0.22500000000000006,-84.18884937349947
0.25000000000000006,-84.67910967484325
0.2750000000000001,-85.0518320288197
0.3000000000000001,-85.33490171719906
0.3250000000000001,-85.54973292905794
0.35000000000000014,-85.71269378491967
0.37500000000000017,-85.83626118706617
0.4000000000000002,-85.92993046426731
0.4250000000000002,-86.00092069316486
0.45000000000000023,-86.05471679229557
0.47500000000000026,-86.09548410590517
0.5000000000000002,-86.1263845937314
0.5250000000000001,-86.1498176081607
0.55,-86.1676030883122
0.575,-86.18112087443168
0.5999999999999999,-86.19141662097674
0.6249999999999998,-86.19928229885006
0.6499999999999997,-86.20531737140597
0.6749999999999996,-86.20997527437028
0.6999999999999995,-86.21359872189736
0.7249999999999994,-86.21644651782107
0.7499999999999993,-86.21871390971334
0.7749999999999992,-86.22054803543672
0.7999999999999992,-86.22205964072405
0.8249999999999991,-86.22333196398313
0.849999999999999,-86.22442746974677
0.8749999999999989,-86.22539294880491
0.8999999999999988,-86.22626337877129
0.9249999999999987,-86.22706484430385
0.9499999999999986,-86.22781674430105
0.9749999999999985,-86.22853345872328
0.9999999999999984,-86.22922560612079
1.0249999999999984,-86.22990099135208
1.0499999999999983,-86.23056531896356
1.0749999999999982,-86.23122272945756
1.099999999999998,-86.23187620181905
1.124999999999998,-86.23252785515044
1.149999999999998,-86.2331791742789
1.1749999999999978,-86.23383117814316
1.1999999999999977,-86.23448454517279
1.2249999999999976,-86.23513970639226
1.2499999999999976,-86.23579691434509
1.2749999999999975,-86.23645629393752
1.2999999999999974,-86.237117879792
1.3249999999999973,-86.23778164355967
1.3499999999999972,-86.23844751377997
1.3749999999999971,-86.23911539022566
1.399999999999997,-86.2397851541824
1.424999999999997,-86.2404566757435
1.4499999999999968,-86.24112981892392
1.4749999999999968,-86.24180444519011
1.4999999999999967,-86.24248041584667
1.5249999999999966,-86.24315759360495
1.5499999999999965,-86.24383584357174
1.5749999999999964,-86.24451503383239
1.5999999999999963,-86.24519503575415
1.6249999999999962,-86.24587572410118
1.6499999999999961,-86.2465569770258
1.674999999999996,-86.24723867598217
1.699999999999996,-86.24792070559444
1.7249999999999959,-86.24860295350123
1.7499999999999958,-86.2492853101915
1.7749999999999957,-86.24996766884102
1.7999999999999956,-86.25064992515594
1.8249999999999955,-86.25133197722636
1.8499999999999954,-86.25201372539202
1.8749999999999953,-86.25269507212049
1.8999999999999952,-86.25337592189769
1.9249999999999952,-86.25405618113012
1.949999999999995,-86.25473575805793
1.974999999999995,-86.25541456267767
1.999999999999995,-86.25609250667385
2.024999999999995,-86.25676950335817
2.0499999999999954,-86.25744546761545
2.0749999999999957,-86.25812031585545
2.099999999999996,-86.2587939659696
2.1249999999999964,-86.25946633729222
2.149999999999997,-86.26013735056532
2.174999999999997,-86.26080692790653
2.1999999999999975,-86.2614749927799
2.224999999999998,-86.26214146996873
2.2499999999999982,-86.2628062855506
2.2749999999999986,-86.26346936687382
2.299999999999999,-86.26413064253552
2.3249999999999993,-86.26479004236069
2.3499999999999996,-86.26544749738248
2.375,-86.26610293982321
2.4000000000000004,-86.26675630307625
2.4250000000000007,-86.26740752168843
2.450000000000001,-86.26805653134316
2.4750000000000014,-86.26870326884396
2.5000000000000018,-86.26934767209842
2.525000000000002,-86.2699896801026
2.5500000000000025,-86.27062923292571
2.575000000000003,-86.27126627169523
2.600000000000003,-86.2719007385821
2.6250000000000036,-86.27253257678645
2.650000000000004,-86.27316173052327
2.6750000000000043,-86.27378814500854
2.7000000000000046,-86.27441176644547
2.725000000000005,-86.27503254201095
2.7500000000000053,-86.27565041984217
2.7750000000000057,-86.27626534902345
2.800000000000006,-86.27687727957327
2.8250000000000064,-86.2774861624314
2.8500000000000068,-86.27809194944624
2.875000000000007,-86.27869459336229
2.9000000000000075,-86.2792940478078
2.925000000000008,-86.27989026728257
2.950000000000008,-86.28048320714589
2.9750000000000085,-86.28107282360462
3.000000000000009,-86.28165907370138
3.0250000000000092,-86.28224191530302
3.0500000000000096,-86.28282130708902
3.07500000000001,-86.28339720854024
3.1000000000000103,-86.2839695799276
3.1250000000000107,-86.28453838230108
3.150000000000011,-86.28510357747874
3.1750000000000114,-86.2856651280359
3.2000000000000117,-86.28622299729447
3.225000000000012,-86.28677714931239
3.2500000000000124,-86.28732754887315
3.275000000000013,-86.28787416147557
3.300000000000013,-86.28841695332358
3.3250000000000135,-86.28895589131612
3.350000000000014,-86.28949094303731
3.375000000000014,-86.29002207674654
3.4000000000000146,-86.29054926136884
3.425000000000015,-86.29107246648529
3.4500000000000153,-86.29159166232355
3.4750000000000156,-86.29210681974858
3.500000000000016,-86.29261791025336
3.5250000000000163,-86.2931249059498
3.5500000000000167,-86.29362777955978
3.575000000000017,-86.29412650440626
3.6000000000000174,-86.29462105440447
3.6250000000000178,-86.29511140405332
3.650000000000018,-86.29559752842678
3.6750000000000185,-86.29607940316554
3.700000000000019,-86.29655700446857
3.725000000000019,-86.29703030908497
3.7500000000000195,-86.29749929430585
3.77500000000002,-86.29796393795624
3.8000000000000203,-86.29842421838727
3.8250000000000206,-86.2988801144683
3.850000000000021,-86.29933160557925
3.8750000000000213,-86.29977867160294
3.9000000000000217,-86.3002212929176
3.925000000000022,-86.30065945038947
3.9500000000000224,-86.30109312536551
3.9750000000000227,-86.3015222996661
4.000000000000023,-86.30194695557798
4.0250000000000234,-86.30236707584717
4.050000000000024,-86.3027826436721
4.075000000000024,-86.30319364269667
4.1000000000000245,-86.30360005700355
4.125000000000025,-86.3040018711075
4.150000000000025,-86.3043990699488
4.175000000000026,-86.30479163888671
4.200000000000026,-86.30517956369314
4.225000000000026,-86.30556283054628
4.250000000000027,-86.30594142602436
4.275000000000027,-86.30631533709952
4.300000000000027,-86.30668455113172
4.325000000000028,-86.3070490558628
4.350000000000028,-86.30740883941053
4.375000000000028,-86.30776389026276
4.400000000000029,-86.30811419727175
4.425000000000029,-86.30845974964843
4.4500000000000295,-86.30880053695687
4.47500000000003,-86.30913654910869
4.50000000000003,-86.30946777635768
4.5250000000000306,-86.30979420929442
4.550000000000031,-86.31011583884097
4.575000000000031,-86.31043265624568
4.600000000000032,-86.310744653078
4.625000000000032,-86.31105182122344
4.650000000000032,-86.31135415287856
4.675000000000033,-86.31165164054603
4.700000000000033,-86.31194427702974
4.725000000000033,-86.31223205543
4.750000000000034,-86.31251496913886
4.775000000000034,-86.31279301183537
4.8000000000000345,-86.31306617748102
4.825000000000035,-86.31333446031518
4.850000000000035,-86.31359785485064
4.8750000000000355,-86.31385635586919
