variant,section,mechanism,parameter,old_value,new_value
E_CaL_and_iNaP_removed,dend[107],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[107],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[107],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[108],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[109],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[109],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[109],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[110],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[111],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[111],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[111],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[112],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[113],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[113],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[113],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[113],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[113],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[114],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[114],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[114],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[115],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[116],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[117],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[117],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[117],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[117],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[117],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[118],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
