time_ms,voltage_mV
0.0,-72.8
0.025,-72.79980983449266
0.05,-72.7996354173073
0.075,-72.79947350867525
0.09999999999999999,-72.79932042224894
0.12499999999999999,-72.79917398700601
0.15,-72.79903284925905
0.17500000000000002,-72.79889609727923
0.20000000000000004,-72.79876307872547
0.22500000000000006,-72.79863330448829
0.25000000000000006,-72.79850639412892
0.2750000000000001,-72.79838204301757
0.3000000000000001,-72.79826000152518
0.3250000000000001,-72.7981400612601
0.35000000000000014,-72.79802204560784
0.37500000000000017,-72.79790580300589
0.4000000000000002,-72.79779120202109
0.4250000000000002,-72.79767812765431
0.45000000000000023,-72.79756647850623
0.47500000000000026,-72.79745616456267
0.5000000000000002,-72.79734710543654
0.5250000000000001,-72.79723922895268
0.55,-72.79713246999516
0.575,-72.79702676955844
0.5999999999999999,-72.79692207395884
0.6249999999999998,-72.79681833417392
0.6499999999999997,-72.79671550528484
0.6749999999999996,-72.79661354600236
0.6999999999999995,-72.79651241826161
0.7249999999999994,-72.79641208687353
0.7499999999999993,-72.79631251922353
0.7749999999999992,-72.79621368500986
0.7999999999999992,-72.79611555601521
0.8249999999999991,-72.79601810590671
0.849999999999999,-72.79592131006
0.8749999999999989,-72.7958251454039
0.8999999999999988,-72.79572959028287
0.9249999999999987,-72.79563462433484
0.9499999999999986,-72.79554022838221
0.9749999999999985,-72.79544638433454
0.9999999999999984,-72.7953530751013
1.0249999999999984,-72.79526028451343
1.0499999999999983,-72.79516799725275
1.0749999999999982,-72.79507619878814
1.099999999999998,-72.7949848753179
1.124999999999998,-72.79489401371735
1.149999999999998,-72.79480360149137
1.1749999999999978,-72.79471362673095
1.1999999999999977,-72.79462407807384
1.2249999999999976,-72.79453494466833
1.2499999999999976,-72.79444621614027
1.2749999999999975,-72.79435788256271
1.2999999999999974,-72.79426993442806
1.3249999999999973,-72.79418236262248
1.3499999999999972,-72.79409515840226
1.3749999999999971,-72.794008313372
1.399999999999997,-72.79392181946456
1.424999999999997,-72.7938356689223
1.4499999999999968,-72.79374985427992
1.4749999999999968,-72.79366436834839
1.4999999999999967,-72.79357920420004
1.5249999999999966,-72.79349435515475
1.5499999999999965,-72.793409814767
1.5749999999999964,-72.79332557681394
1.5999999999999963,-72.79324163528406
1.6249999999999962,-72.79315798436676
1.6499999999999961,-72.7930746184425
1.674999999999996,-72.79299153207367
1.699999999999996,-72.79290871999589
1.7249999999999959,-72.79282617711003
1.7499999999999958,-72.79274389847454
1.7749999999999957,-72.79266187929836
1.7999999999999956,-72.7925801149342
1.8249999999999955,-72.79249860087218
1.8499999999999954,-72.79241733273396
1.8749999999999953,-72.79233630626705
1.8999999999999952,-72.79225551733953
1.9249999999999952,-72.79217496193505
1.949999999999995,-72.79209463614806
1.974999999999995,-72.79201453617938
1.999999999999995,-72.79193465833193
2.024999999999995,-72.79185499900667
2.0499999999999954,-72.79177555469889
2.0749999999999957,-72.79169632199448
2.099999999999996,-72.79161729756659
2.1249999999999964,-72.79153847817228
2.149999999999997,-72.79145986064952
2.174999999999997,-72.79138144191417
2.1999999999999975,-72.79130321895717
2.224999999999998,-72.7912251888419
2.2499999999999982,-72.79114734870167
2.2749999999999986,-72.79106969573716
2.299999999999999,-72.79099222721428
2.3249999999999993,-72.79091494046179
2.3499999999999996,-72.79083783286931
2.375,-72.79076090188529
2.4000000000000004,-72.79068414501498
2.4250000000000007,-72.79060755981872
2.450000000000001,-72.79053114391012
2.4750000000000014,-72.79045489495432
2.5000000000000018,-72.7903788106665
2.525000000000002,-72.79030288881016
2.5500000000000025,-72.79022712719582
2.575000000000003,-72.79015152367946
2.600000000000003,-72.79007607616118
2.6250000000000036,-72.79000078258397
2.650000000000004,-72.78992564093235
2.6750000000000043,-72.7898506492312
