time_ms,v_soma_mV,v_proximal_dendrite_mV,v_proximal_axon_candidate_mV
125.750000,-65.898893,-65.897773,-65.899236
125.775000,-65.898903,-65.897783,-65.899246
125.800000,-65.898912,-65.897793,-65.899255
125.825000,-65.898922,-65.897802,-65.899265
125.850000,-65.898932,-65.897812,-65.899275
125.875000,-65.898941,-65.897822,-65.899284
125.900000,-65.898951,-65.897831,-65.899294
125.925000,-65.898961,-65.897841,-65.899304
125.950000,-65.898970,-65.897850,-65.899313
125.975000,-65.898980,-65.897860,-65.899323
126.000000,-65.898989,-65.897870,-65.899332
126.025000,-65.898999,-65.897879,-65.899342
126.050000,-65.899008,-65.897889,-65.899351
126.075000,-65.899018,-65.897898,-65.899361
126.100000,-65.899028,-65.897908,-65.899371
126.125000,-65.899037,-65.897917,-65.899380
126.150000,-65.899047,-65.897927,-65.899390
126.175000,-65.899056,-65.897936,-65.899399
126.200000,-65.899066,-65.897946,-65.899409
126.225000,-65.899075,-65.897956,-65.899418
126.250000,-65.899085,-65.897965,-65.899428
126.275000,-65.899094,-65.897975,-65.899437
126.300000,-65.899104,-65.897984,-65.899447
126.325000,-65.899113,-65.897994,-65.899456
126.350000,-65.899123,-65.898003,-65.899466
126.375000,-65.899132,-65.898013,-65.899475
126.400000,-65.899142,-65.898022,-65.899485
126.425000,-65.899151,-65.898032,-65.899494
126.450000,-65.899161,-65.898041,-65.899504
126.475000,-65.899170,-65.898050,-65.899513
126.500000,-65.899180,-65.898060,-65.899523
126.525000,-65.899189,-65.898069,-65.899532
126.550000,-65.899199,-65.898079,-65.899542
126.575000,-65.899208,-65.898088,-65.899551
126.600000,-65.899218,-65.898098,-65.899561
126.625000,-65.899227,-65.898107,-65.899570
126.650000,-65.899236,-65.898117,-65.899579
126.675000,-65.899246,-65.898126,-65.899589
126.700000,-65.899255,-65.898135,-65.899598
126.725000,-65.899265,-65.898145,-65.899608
126.750000,-65.899274,-65.898154,-65.899617
126.775000,-65.899283,-65.898164,-65.899627
126.800000,-65.899293,-65.898173,-65.899636
126.825000,-65.899302,-65.898182,-65.899645
126.850000,-65.899312,-65.898192,-65.899655
126.875000,-65.899321,-65.898201,-65.899664
126.900000,-65.899330,-65.898211,-65.899673
126.925000,-65.899340,-65.898220,-65.899683
126.950000,-65.899349,-65.898229,-65.899692
126.975000,-65.899358,-65.898239,-65.899702
127.000000,-65.899368,-65.898248,-65.899711
127.025000,-65.899377,-65.898257,-65.899720
127.050000,-65.899386,-65.898267,-65.899730
127.075000,-65.899396,-65.898276,-65.899739
127.100000,-65.899405,-65.898285,-65.899748
127.125000,-65.899414,-65.898295,-65.899758
127.150000,-65.899424,-65.898304,-65.899767
127.175000,-65.899433,-65.898313,-65.899776
127.200000,-65.899442,-65.898323,-65.899785
127.225000,-65.899452,-65.898332,-65.899795
127.250000,-65.899461,-65.898341,-65.899804
127.275000,-65.899470,-65.898350,-65.899813
