BNa_scale,CaAN_scale,CaL_scale,I-10_AIS_AP_peak_mV,I-10_AIS_AP_width_ms,I-10_AIS_ISI_CV,I-10_AIS_adaptation_ratio,I-10_AIS_latency_ms,I-10_AIS_spikes,I-10_RIN_GOhm,I-10_max_AIS_mV,I-10_max_soma_mV,I-10_recovery_soma_mV,I-10_soma_spikes,I0_AIS_AP_peak_mV,I0_AIS_AP_width_ms,I0_AIS_ISI_CV,I0_AIS_adaptation_ratio,I0_AIS_latency_ms,I0_AIS_spikes,I0_RIN_GOhm,I0_max_AIS_mV,I0_max_soma_mV,I0_recovery_soma_mV,I0_soma_spikes,I100_AIS_AP_peak_mV,I100_AIS_AP_width_ms,I100_AIS_ISI_CV,I100_AIS_adaptation_ratio,I100_AIS_latency_ms,I100_AIS_spikes,I100_RIN_GOhm,I100_max_AIS_mV,I100_max_soma_mV,I100_recovery_soma_mV,I100_soma_spikes,I120_AIS_AP_peak_mV,I120_AIS_AP_width_ms,I120_AIS_ISI_CV,I120_AIS_adaptation_ratio,I120_AIS_latency_ms,I120_AIS_spikes,I120_RIN_GOhm,I120_max_AIS_mV,I120_max_soma_mV,I120_recovery_soma_mV,I120_soma_spikes,I40_AIS_AP_peak_mV,I40_AIS_AP_width_ms,I40_AIS_ISI_CV,I40_AIS_adaptation_ratio,I40_AIS_latency_ms,I40_AIS_spikes,I40_RIN_GOhm,I40_max_AIS_mV,I40_max_soma_mV,I40_recovery_soma_mV,I40_soma_spikes,I60_AIS_AP_peak_mV,I60_AIS_AP_width_ms,I60_AIS_ISI_CV,I60_AIS_adaptation_ratio,I60_AIS_latency_ms,I60_AIS_spikes,I60_RIN_GOhm,I60_max_AIS_mV,I60_max_soma_mV,I60_recovery_soma_mV,I60_soma_spikes,I80_AIS_AP_peak_mV,I80_AIS_AP_width_ms,I80_AIS_ISI_CV,I80_AIS_adaptation_ratio,I80_AIS_latency_ms,I80_AIS_spikes,I80_RIN_GOhm,I80_max_AIS_mV,I80_max_soma_mV,I80_recovery_soma_mV,I80_soma_spikes,KCa_scale,KDR_scale,iNaP_scale,score
1.25,1.5,1.0,nan,nan,nan,nan,nan,0,0.754016126199636,-72.59664084743895,-72.59735364459529,-75.32600366678018,0,nan,nan,nan,nan,nan,0,nan,-72.22429974573166,-72.22509272646256,-72.18115028881921,0,14.684085843606562,1.5791666666664241,0.0023486601301248326,0.9951135383770923,55.549999999995464,6,nan,18.29511322175146,3.870972282995518,-72.65684084135749,6,14.925624815820548,1.5666666666664166,0.004572709783443729,0.9890287189426322,45.82500000000431,6,nan,19.875666729374107,4.9455055257496845,-66.21614817626757,6,8.735091507287622,1.624999999998522,nan,nan,153.74999999990615,2,nan,8.94389860488199,-2.4629455102902043,-65.77300560578419,2,12.397478988592033,1.6125000000003524,0.0007611175566425027,1.0017765495483058,96.1999999999585,4,nan,13.425990428497098,0.5903622706408376,-72.18808529103251,4,14.032227788750243,1.5949999999999818,0.0010221983577687213,0.9995073891654284,70.42499999998194,5,nan,16.2424393254759,2.481943629360459,-72.08709292317555,5,0.25,0.5,1.0,682.8970421909196
1.35,1.0,0.75,nan,nan,nan,nan,nan,0,0.75883469106614,-72.62004558602912,-72.62081080513528,-75.3973557445778,0,nan,nan,nan,nan,nan,0,nan,-72.29220188903403,-72.29304280817384,-72.25435824597488,0,16.63995336335362,1.554166666666428,0.002957477434141902,0.9932293199916981,54.724999999996214,6,nan,20.21093269996109,5.0914584208208264,-71.90781741729296,6,16.670672223875965,1.5464285714291626,0.004086873855738692,0.9894144889227924,45.15000000000492,7,nan,21.713707152314814,6.125410916796339,-72.5033396860273,7,11.26622760641569,1.5999999999985448,nan,nan,150.3999999999092,2,nan,11.446501207745541,-0.8440019748249553,-72.50896175396622,2,14.583654182915568,1.5812500000003524,0.0010605438577034408,0.9979826507988285,94.62499999995993,4,nan,15.558851079162961,1.9534497496072827,-71.3899746491692,4,16.07951411205017,1.575,0.0017878806096540008,0.9964708848020194,69.34999999998291,5,nan,18.239387503170384,3.7583016719184634,-70.95262310404676,5,0.25,0.5,1.0,682.0644774204683
1.35,0.5,0.5,nan,nan,nan,nan,nan,0,0.7632496659486335,-72.61735523821726,-72.61812097593621,-75.43950289974471,0,nan,nan,nan,nan,nan,0,nan,-72.28214917310119,-72.28299235389889,-72.24235802543699,0,17.09797416043793,1.5374999999997574,0.0027288594876689175,0.9931791221859829,53.999999999996874,6,nan,20.440284985681345,5.286273453635803,-71.58388904133407,6,17.181871072810033,1.5178571428577439,0.0036954549123859497,0.9899866488696555,44.60000000000542,7,nan,21.91457455964081,6.301011216051511,-72.68940548165487,7,11.511989865007356,1.5749999999985675,nan,nan,147.5249999999118,2,nan,11.707121084349923,-0.6852497334654115,-72.79359756412349,2,14.958478349783324,1.562500000000341,0.001631080719455017,0.9963636363655228,92.94999999996145,4,nan,15.88983078421314,2.1923809424332195,-71.28856120770061,4,16.494665227310904,1.55,0.0020986269218822976,0.9949354266925935,68.29999999998387,5,nan,18.52115069365589,3.9755139779232413,-70.65174260574751,5,0.25,0.65,1.5,680.9632274532192
1.25,1.25,1.0,nan,nan,nan,nan,nan,0,0.7563049414240453,-72.60696342529658,-72.60767423681747,-75.35918254359348,0,nan,nan,nan,nan,nan,0,nan,-72.253921783098,-72.25470838125769,-72.21299445933172,0,14.624262663757001,1.5958333333330945,0.0025240281122499457,0.9945402298890529,55.57499999999544,6,nan,18.312581993457492,3.8862674450276113,-72.63607063166252,6,14.831196045414499,1.5874999999997499,0.005049701201665798,0.9877577319598141,45.82500000000431,6,nan,19.877021904536562,4.958681983190725,-65.94179856761188,6,9.025983711712895,1.624999999998522,nan,nan,152.72499999990708,2,nan,9.222034909390214,-2.2313797969908773,-65.80685270348415,2,12.442394329922916,1.6187500000003752,0.0011652168182748432,1.002773925106295,96.09999999995858,4,nan,13.483681483222478,0.6536646271351699,-72.10130677590986,4,14.011307041843946,1.609999999999991,0.0010101632453178356,1.0000000000028513,70.42499999998194,5,nan,16.265886844289977,2.5116225753080377,-72.05735452648585,5,0.25,0.45,1.0,680.4821511367697
1.25,1.0,1.0,nan,nan,nan,nan,nan,0,0.7589257712210042,-72.64845793817263,-72.64916076227681,-75.4254239613951,0,nan,nan,nan,nan,nan,0,nan,-72.37620636323024,-72.37696689296844,-72.34589512222401,0,14.068790608055709,1.6083333333331022,0.00316519172120055,0.9928734321592437,56.64999999999446,6,nan,18.006421329743326,3.630863663996908,-72.50126255030648,6,14.246986209039475,1.6041666666664203,0.0060754912098002125,0.9849936143052027,46.62500000000358,6,nan,19.64031790497338,4.738325719560386,-65.9086968919453,6,8.440901456660079,1.6499999999984993,nan,nan,158.324999999902,2,nan,8.624577064720473,-2.6443452391678566,-65.24904497412946,2,11.906597183546447,1.6250000000003695,0.0015311344542964832,1.003741630565659,98.74999999995617,4,nan,12.982632742683581,0.2878116518248897,-72.26141333445739,4,13.485579673805498,1.625,0.0010547235496981208,0.9997550220510375,72.02499999998048,5,nan,15.877902085372767,2.20699691824146,-72.25758468270085,5,0.25,0.35,0.5,678.6124216533877
1.25,0.5,0.75,nan,nan,nan,nan,nan,0,0.7635237560926512,-72.66061690948185,-72.6613174007161,-75.48353407538491,0,nan,nan,nan,nan,nan,0,nan,-72.41057905609675,-72.41133233495852,-72.38246083757808,0,14.158845120134274,1.616666666666428,0.002085649773516427,0.9985599078381413,56.274999999994805,6,nan,18.146711312806637,3.756236585887076,-72.59027036542842,6,14.307299711983687,1.6041666666664203,0.004242295859052149,0.990970654628643,46.37500000000381,6,nan,19.751956913761514,4.845741168774841,-65.70087111920324,6,8.869511723086555,1.662499999998488,nan,nan,155.72499999990436,2,nan,9.060094054831296,-2.315629414777541,-65.41273147336622,2,12.1269468731778,1.6437500000003809,0.002290336389025308,1.0055821371633669,97.77499999995706,4,nan,13.241052571995208,0.48858882991642566,-72.01506313680213,4,13.619709596177335,1.625,0.0020425631776389225,1.0042110478106498,71.47499999998098,5,nan,16.057902109178183,2.360553907292347,-72.04284032638283,5,0.75,0.35,0.75,676.4158519232989
1.15,1.25,0.5,nan,nan,nan,nan,nan,0,0.7568493912171177,-72.63981622109563,-72.64046409175386,-75.39571847110743,0,nan,nan,nan,nan,nan,0,nan,-72.35232900447204,-72.35303308108983,-72.3202982417534,0,11.739567346877713,1.6416666666664053,0.004077474085455244,0.9898989899029278,57.39999999999378,6,nan,15.970422888210726,2.366314801560116,-72.0755374720354,6,11.889200950306531,1.6291666666664166,0.005765143371062771,0.9860841423958264,47.225000000003035,6,nan,17.67063527572221,3.5073860057354636,-66.31824501456677,6,5.808509397024265,1.6874999999984652,nan,nan,161.3999999998992,2,nan,6.033341079978183,-4.295711655765248,-65.33338634821162,2,9.561265890156397,1.6625000000003638,0.0020600343219047985,0.9956427015274227,100.17499999995488,4,nan,10.734218001999215,-1.1144753569755326,-71.79611227543833,4,11.177833922275322,1.65,0.0029130651678682556,0.9935659490253579,72.9999999999796,5,nan,13.752448152817001,0.8905216598839037,-71.53482335716551,5,1.0,0.35,0.75,668.9608576793506
1.15,1.5,0.5,nan,nan,nan,nan,nan,0,0.7545815297806854,-72.62920001750624,-72.62984975592903,-75.36264153994793,0,nan,nan,nan,nan,nan,0,nan,-72.32204237623829,-72.32275236635222,-72.28778332070203,0,11.73973440149321,1.6333333333330795,0.004017938678268187,0.9901847575097061,57.34999999999383,6,nan,15.969946772360096,2.368308594276909,-72.05316905435379,6,11.89148989286391,1.6249999999997538,0.005698954285028297,0.9860796374241131,47.20000000000306,6,nan,17.671148522891457,3.5073481250063825,-66.40730782447761,6,5.815426206062083,1.6874999999984652,nan,nan,161.1749999998994,2,nan,6.0416107532474665,-4.289996800628264,-65.3181670666387,2,9.565064626751193,1.6625000000003638,0.0020608530412506067,0.9956409748388968,100.07499999995497,4,nan,10.740622118512103,-1.111057724190048,-71.76357650009922,4,11.179093359486654,1.6549999999999954,0.0029137898560134875,0.9935643564384751,72.92499999997966,5,nan,13.757844041656048,0.8948329071696162,-71.50214338492877,5,1.0,0.35,0.75,668.1629926470974
1.25,1.5,0.5,nan,nan,nan,nan,nan,0,0.7544710266853543,-72.60892258118724,-72.60963305049852,-75.3423745121862,0,nan,nan,nan,nan,nan,0,nan,-72.26135504858372,-72.2621400925517,-72.22154901279193,0,14.225492676307132,1.6249999999997538,0.0031762907072711392,0.9932472108080296,55.67499999999535,6,nan,18.28613547116009,3.888171899937454,-71.80281203443845,6,14.14778579771813,1.6071428571434743,0.004540765423674765,0.9888194672849965,45.90000000000424,7,nan,19.860812039873146,4.95494715070667,-71.97316432878733,7,9.305531630938155,1.6749999999984766,nan,nan,152.09999999990765,2,nan,9.499008280873092,-1.9827019230448117,-72.03603971542212,2,12.383362178527968,1.6562500000003695,0.001268358436019169,0.9979695431491642,96.22499999995847,4,nan,13.505142734282446,0.6998099315860307,-71.04672310585867,4,13.76774672294481,1.6299999999999955,0.002067533764238753,0.9964673227377577,70.54999999998182,5,nan,16.242691607720285,2.5223738046770023,-70.7863898771488,5,1.5,0.35,1.0,667.8890546108476
1.15,0.5,0.75,nan,nan,nan,nan,nan,0,0.7633157932293727,-72.64939476904993,-72.65004096192594,-75.47060301314482,0,nan,nan,nan,nan,nan,0,nan,-72.37761356834892,-72.37831272538865,-72.34656733793942,0,12.077307718277725,1.645833333333087,0.004264078511416272,0.9896492236957471,56.84999999999428,6,nan,16.174694983513906,2.546545475715304,-72.24665552261162,6,12.222637467203073,1.6374999999997613,0.006163265465943,0.9848631239946272,46.85000000000338,6,nan,17.831429511642195,3.6570787597550836,-65.59052097246342,6,6.604494219091726,1.7124999999984425,nan,nan,156.6749999999035,2,nan,6.818175670427248,-3.710569939470067,-65.25607838357598,2,10.00186105225017,1.6812500000003752,0.0016445890608141793,0.9966229638481314,98.52499999995638,4,nan,11.141852403668514,-0.7978959174738194,-71.8200422236318,4,11.534478952246115,1.6599999999999908,0.002766791519465667,0.9938225846334171,72.12499999998039,5,nan,14.021607656257705,1.1194068537152733,-71.69071054963248,5,0.25,0.35,1.0,667.1338291967604
1.15,1.5,0.75,nan,nan,nan,nan,nan,0,0.7542066050065983,-72.60681337105441,-72.60746706323698,-75.3375769341456,0,nan,nan,nan,nan,nan,0,nan,-72.25500414480402,-72.25572732188239,-72.21463544036482,0,12.07915209451184,1.6499999999997499,0.004209277855554114,0.9896402877737316,56.67499999999444,6,nan,16.179694279656264,2.548724383048739,-72.15760183046837,6,12.220335547660168,1.6416666666664053,0.006167286910200668,0.9848533677097161,46.72500000000349,6,nan,17.824246736928174,3.660568518401788,-65.60445379938595,6,6.630986718809021,1.6999999999984539,nan,nan,155.84999999990424,2,nan,6.844326326047425,-3.6927546229027484,-65.36023482970398,2,10.014453541152923,1.6812500000004036,0.0017561612351255848,0.9966182613907532,98.12499999995674,4,nan,11.158986300386296,-0.7864524037640078,-71.67953933956714,4,11.540829950760676,1.6650000000000091,0.0028820610098197925,0.9938180019810388,71.84999999998064,5,nan,14.037922373242795,1.1280726349473138,-71.55621551952898,5,0.25,0.35,1.0,662.3953792591466
1.45,1.5,0.5,nan,nan,nan,nan,nan,0,0.754531915726882,-72.60115448803984,-72.60198095649467,-75.33565957436649,0,nan,nan,nan,nan,nan,0,nan,-72.2381047510069,-72.23902179672893,-72.19623899974245,0,18.49370463363222,1.516666666666443,0.002772253359538377,0.9931075816632611,53.82499999999703,6,nan,21.93861376199099,6.200979406846475,-70.93687073818053,6,18.512064808556108,1.50357142857201,0.0037267140522697674,0.9902258173283992,44.400000000005605,7,nan,23.381936206907508,7.206068525725426,-72.38822742195184,7,13.332816752480213,1.5499999999985903,nan,nan,147.62499999991172,2,nan,13.501605361850816,0.44868192335611395,-72.51863779800541,2,16.538979737299083,1.5437500000003297,0.0013075747702158836,0.997134670488847,92.9999999999614,4,nan,17.466039848205252,3.154487922326539,-70.77416177386081,4,17.96890149217944,1.5349999999999908,0.002080515945269923,0.9953893442643993,68.17499999998398,5,nan,20.043093108866636,4.905445022032181,-70.04163155918236,5,0.5,0.55,1.0,659.8866076849005
1.45,0.5,1.0,nan,nan,nan,nan,nan,0,0.763521814930759,-72.66271345580998,-72.66352589948279,-75.4855206228509,0,nan,nan,nan,nan,nan,0,nan,-72.41689042702002,-72.41776302747569,-72.3895089006407,0,18.412380950342182,1.4958333333331097,0.0014162193223830122,0.9982486865186113,54.8499999999961,6,nan,21.684710860067703,5.944378030082666,-72.68566933547103,6,18.558970833939355,1.4785714285720002,0.0028426678360684646,0.9930943768542365,45.125000000004945,7,nan,23.193480404956293,6.9907213119993505,-72.79315569973774,7,11.831973729897229,1.5124999999986244,nan,nan,156.8999999999033,2,nan,12.020576735342207,-0.7043229355814479,-66.39346438751527,2,15.995093585640518,1.518750000000324,0.001208888501145451,1.0029632556324886,95.89999999995877,4,nan,16.892104514350432,2.667208158967693,-72.41903260400777,4,17.709274737958214,1.5049999999999955,0.0010622906567604325,1.00199054491438,69.74999999998255,5,nan,19.69185059586478,4.575803307256959,-71.97358397720333,5,0.25,0.65,0.5,659.6836603215413
1.35,0.5,0.75,nan,nan,nan,nan,nan,0,0.7635152377692392,-72.6580989399156,-72.65885611851591,-75.48076412067562,0,nan,nan,nan,nan,nan,0,nan,-72.40372374924968,-72.40453896013467,-72.37516712408313,0,16.63578412034556,1.516666666666443,0.0016877481243596068,0.9967958054217724,55.3999999999956,6,nan,20.02019263461167,4.897921329068408,-72.60838101269742,6,16.78726019531148,1.5000000000005522,0.0028389103856021635,0.9931034482803782,45.62500000000449,7,nan,21.580620960976994,5.974089926771618,-72.6336153414877,7,9.55165808145632,1.5499999999985903,nan,nan,159.32499999990108,2,nan,9.790505596078319,-2.1385541589541655,-66.37345686352185,2,14.113789243462232,1.5375000000003354,0.00048180364728191296,0.9994102614531226,96.87499999995788,4,nan,15.05899868125503,1.5218605120938171,-72.43105929600823,4,15.90404946399553,1.5299999999999954,0.0008846822012483018,0.9990076904021601,70.44999999998191,5,nan,17.963621179695252,3.494252665003077,-71.9386610183556,5,0.5,0.65,0.75,657.5665051876839
1.35,1.0,0.5,nan,nan,nan,nan,nan,0,0.7593169962366346,-72.65910392593875,-72.65986089039492,-75.43897424192735,0,nan,nan,nan,nan,nan,0,nan,-72.40838763035906,-72.40920178344035,-72.38097275564893,0,16.385009612106725,1.5083333333330984,0.002408548236137503,0.9941622883866778,55.9499999999951,6,nan,19.84568286032513,4.738651620777588,-72.36644790792997,6,16.550359515583626,1.4857142857148509,0.0031950932585147413,0.9914276294143337,46.00000000000415,7,nan,21.444074586047368,5.842320289161731,-72.5227708797381,7,8.119484941383043,1.524999999998613,nan,nan,166.52499999989453,2,nan,8.450197375641869,-3.133556202252764,-66.8567061030573,2,13.708655562599954,1.531250000000341,0.0012095498226165134,0.9972656250024847,98.59999999995631,4,nan,14.672193959707611,1.2160964102302885,-72.49813098479179,4,15.61793172746395,1.525,0.0016537146913428392,0.9960337134385717,71.32499999998112,5,nan,17.718274101267255,3.2866882746376134,-71.8237431723336,5,0.75,0.65,0.5,657.0261137264328
1.45,1.25,1.25,nan,nan,nan,nan,nan,0,0.7563931131147583,-72.60641173365437,-72.60723707041255,-75.3602855795342,0,nan,nan,nan,nan,nan,0,nan,-72.2513172483781,-72.25223105666072,-72.21008746770121,0,18.340660252030982,1.5749999999997613,0.0035361467745763735,0.9915158371082321,53.974999999996896,6,nan,21.89617861899287,6.189782533504089,-73.08647134367236,6,18.486719135169785,1.5583333333331097,0.007282484554962239,0.9819277108445925,44.55000000000547,6,nan,23.355312174306686,7.188616309378456,-65.65954165470352,6,13.848889400964577,1.624999999998522,nan,nan,145.3499999999138,2,nan,14.045843778878407,0.9099144428212501,-72.7022389576589,2,16.48985121530036,1.5937500000003695,0.005040913230623091,1.0118180027598382,92.87499999996152,4,nan,17.5475091492778,3.2563280128328684,-72.66492136854721,4,17.825281868731746,1.5799999999999954,0.0010785924864086089,1.0026777020477877,68.32499999998385,5,nan,20.03337811855196,4.925480600855401,-72.84697807130384,5,0.25,0.35,0.75,656.7369088645218
1.35,1.5,1.0,nan,nan,nan,nan,nan,0,0.7538886867771523,-72.57619236585391,-72.5769668576235,-75.30543684388643,0,nan,nan,nan,nan,nan,0,nan,-72.16139951513286,-72.1622711073031,-72.11201610294201,0,17.056914506149948,1.575,0.006683175021334496,1.0174255199551006,54.04999999999683,5,nan,20.376516402273342,5.246217681128269,-73.39126634560348,5,17.19701273045128,1.554166666666428,0.002304804162711703,1.0040893362710173,44.65000000000538,6,nan,21.85162060667907,6.256526191912896,-68.20663220577079,6,11.850946702459916,1.5999999999985448,nan,nan,145.74999999991343,2,nan,12.066434682592966,-0.3774718823669799,-72.80976000219698,2,14.796364292735742,1.5937500000003695,0.01232678421374318,1.0298390263079333,92.79999999996159,4,nan,15.890639522696844,2.220015719581319,-73.12888493382599,4,16.261930367350473,1.575,0.011156690071747601,1.0293191180067625,68.32499999998385,5,nan,18.467177483522065,3.951711808784256,-73.55710817485684,5,1.0,0.5,1.25,655.6905770689661
1.15,1.5,1.0,nan,nan,nan,nan,nan,0,0.753634183666577,-72.56839042014552,-72.56905093586644,-75.29524704653788,0,nan,nan,nan,nan,nan,0,nan,-72.13716256446897,-72.13790926679377,-72.08518316059403,0,12.813807072788332,1.6749999999998295,0.002018502680500934,0.9966414777497901,55.47499999999553,5,nan,16.549097558477325,2.879384653474169,-72.59778733193164,5,12.83232597728069,1.6624999999997385,0.005566521262279919,0.9859331040966979,45.87500000000426,6,nan,18.11858670440925,3.93619103770383,-66.90807900980418,6,7.809627364941628,1.7374999999984198,nan,nan,147.79999999991156,2,nan,8.04212037305283,-2.78700126754179,-72.33872429684381,2,10.66392498540608,1.7125000000003752,0.005360540669571772,1.0129870129894025,94.8749999999597,4,nan,11.854354264281609,-0.23707810322907447,-72.47861855011715,4,12.087979845545977,1.684999999999991,0.002912919904415164,1.0074987905208743,70.0249999999823,5,nan,14.532103625069242,1.5385708277390753,-72.80246282553021,5,0.5,0.35,1.5,652.145212778046
1.45,1.0,0.75,nan,nan,nan,nan,nan,0,0.759219211953544,-72.64672719569182,-72.64754332687919,-75.42689650348966,0,nan,nan,nan,nan,nan,0,nan,-72.37131348193218,-72.3721973653044,-72.34062702444419,0,18.108056825085104,1.5374999999997574,0.0031102349319134413,1.0070422535248649,54.74999999999619,6,nan,21.69803472065485,5.991408478218493,-72.66647270652324,6,18.12670137568575,1.5214285714291367,0.0024821611613550757,0.9993416721572765,45.07500000000499,7,nan,23.20090149420019,7.025200804880528,-72.64742039234599,7,12.867297613578202,1.5749999999985675,nan,nan,152.29999999990747,2,nan,13.028037639973512,0.11870853654102181,-66.53305417208291,2,16.088227220261594,1.5562500000003467,0.004344853085475045,1.0106854838730686,95.24999999995936,4,nan,17.07458818840516,2.862230115573869,-71.85849508288537,4,17.555966790052207,1.5400000000000091,0.004514996271177438,1.0115723270466535,69.54999999998273,5,nan,19.75191555181126,4.662594521170598,-71.75200822923044,5,1.0,0.45,0.5,651.3297975060576
1.35,1.25,0.5,nan,nan,nan,nan,nan,0,0.756894763122952,-72.63278912042492,-72.63355160229774,-75.38938570283496,0,nan,nan,nan,nan,nan,0,nan,-72.33203110501083,-72.33286275108526,-72.29839182326154,0,16.57181800185438,1.516666666666443,0.002447864491464433,0.9938434476729134,55.37499999999562,6,nan,20.005103884889895,4.882409247198418,-72.17130432241817,6,16.714849279053208,1.50357142857201,0.0032818586473608797,0.9913992722506215,45.575000000004536,7,nan,21.571694829270612,5.9612730988780145,-72.5944228113139,7,9.36037078978623,1.5374999999986017,nan,nan,159.9499999999005,2,nan,9.613850855469659,-2.2693482289943567,-66.39929911212263,2,14.055342701070984,1.5250000000003467,0.0013041094628454728,0.9972386587794322,96.89999999995786,4,nan,15.02017152568941,1.485225373944485,-72.19391958412169,4,15.8533342845657,1.5249999999999773,0.0017720752062719068,0.9957605985063801,70.42499999998194,5,nan,17.937056629877244,3.47082157942038,-71.5009158553629,5,0.75,0.65,0.75,646.4467299448261
1.25,1.0,0.5,nan,nan,nan,nan,nan,0,0.7587911640676495,-72.61639790186297,-72.61710681660243,-75.3928539465065,0,nan,nan,nan,nan,nan,0,nan,-72.28205944757732,-72.2828399008318,-72.24333841460594,0,14.888438419878005,1.554166666666428,0.0026672830116068738,0.9933003204231797,55.3999999999956,6,nan,18.368663205810265,3.9132197436245346,-72.36520704747889,6,15.035278282074335,1.5357142857148542,0.003505073029753748,0.9908076165507959,45.675000000004445,7,nan,19.94117127040979,4.993769854749969,-72.45695981260374,7,7.987382860708939,1.5749999999985675,nan,nan,156.3249999999038,2,nan,8.258450740125209,-3.0333745333456363,-66.14482530386003,2,12.402761703394088,1.5750000000003581,0.001538696357311533,0.996648925687288,96.1999999999585,4,nan,13.406528311059875,0.545214224262077,-72.16452539972137,4,14.171890707702776,1.5549999999999955,0.0019494925693567416,0.9955312810354672,70.27499999998207,5,nan,16.298812114415938,2.509407606543385,-71.6375236011848,5,0.75,0.65,1.25,645.9557006625454
1.15,0.5,0.75,nan,nan,nan,nan,nan,0,0.763273646946456,-72.65072935391096,-72.65137524072507,-75.47108806095164,0,nan,nan,nan,nan,nan,0,nan,-72.3820357795862,-72.38273399574823,-72.35149236361688,0,12.388436962087392,1.5916666666664316,0.001882277539641243,0.9980102330912967,56.97499999999417,6,nan,16.112164876647274,2.456885745028923,-72.69257287519211,6,12.712500846489078,1.5791666666664241,0.003359852800441333,0.9929645027196135,46.92500000000331,6,nan,17.790568646871876,3.5974573299241794,-66.5506154571576,6,4.708362373798142,1.624999999998522,nan,nan,163.77499999989703,2,nan,5.0449178051265955,-5.131866312150229,-66.15169681068276,2,9.692949910656994,1.6187500000003467,0.0005685438959947326,1.000386174939911,99.52499999995547,4,nan,10.793265830472178,-1.1243748729584413,-72.6438800816797,4,11.605131505674773,1.6049999999999955,0.0010725966570010877,1.000728332122631,72.42499999998012,5,nan,13.901525295366229,0.9681392254261153,-72.59899647555234,5,1.0,0.55,1.0,644.6439891390121
1.35,1.5,0.75,nan,nan,nan,nan,nan,0,0.7542696863691432,-72.59907137674043,-72.59984100226103,-75.33090888869431,0,nan,nan,nan,nan,nan,0,nan,-72.23181143577287,-72.23266641750233,-72.18938240839735,0,16.708354867063342,1.5458333333331022,0.001546141471430874,1.0000000000036844,54.64999999999628,6,nan,20.192875752137432,5.074432788824935,-72.4473200919529,6,16.795475830622404,1.5285714285720036,0.002537109198453329,0.9950657894782092,45.10000000000497,7,nan,21.717631545083808,6.116654176977564,-72.56033956748084,7,11.02644499185616,1.5749999999985675,nan,nan,151.07499999990858,2,nan,11.217905329734325,-1.0353162139699554,-66.42312331303435,2,14.53363719353343,1.5750000000003581,0.0013366625113241139,1.003204486282892,94.62499999995993,4,nan,15.513970773640352,1.8980184441084489,-71.77693817998205,4,16.09247410741446,1.5549999999999955,0.0016019825471781848,1.0035070140306528,69.29999999998296,5,nan,18.225319436029736,3.7318019790156183,-71.52251867510118,5,0.75,0.55,1.0,644.343439860542
1.25,1.5,0.5,nan,nan,nan,nan,nan,0,0.7542347274059467,-72.59508767624438,-72.59580072421986,-75.32623958362873,0,nan,nan,nan,nan,nan,0,nan,-72.22046230735012,-72.22125605077808,-72.17699402402765,0,14.888830701995305,1.554166666666428,0.002379858318853047,0.9944670937719354,55.29999999999569,6,nan,18.370439180620508,3.9168527377562663,-72.37174660750772,6,15.038241810355983,1.5321428571434126,0.003235534539953172,0.9917952084062167,45.62500000000449,7,nan,19.950080329626868,4.995173365349076,-72.44298952198103,7,8.006730008172056,1.5874999999985562,nan,nan,155.8999999999042,2,nan,8.27665800166739,-3.016217807105422,-66.12744382015781,2,12.404233002492209,1.5687500000003354,0.0012600359916109549,0.9972386587794008,95.99999999995867,4,nan,13.415273997745562,0.5514191899701223,-72.11763171025491,4,14.172269673610657,1.559999999999991,0.0015486903581420797,0.9965234666031464,70.14999999998219,5,nan,16.303731435944773,2.513234311604806,-71.62522331661467,5,1.5,0.65,1.25,643.9540315144403
1.45,1.0,0.75,nan,nan,nan,nan,nan,0,0.7592077877930962,-72.64705269840736,-72.64786873782772,-75.42700225318418,0,nan,nan,nan,nan,nan,0,nan,-72.37239190481195,-72.37327550119646,-72.34182740809888,0,18.17278065266756,1.5166666666664241,0.0017999536836243093,1.002061248531281,54.77499999999617,6,nan,21.6865735582089,5.9753263606468945,-72.35863257534088,6,18.229501634949024,1.5178571428577439,0.0024399197371873633,0.9963600264770657,45.10000000000497,7,nan,23.199144728940936,7.017143009532826,-72.69811032005644,7,12.625618787130204,1.562499999998579,nan,nan,153.42499999990645,2,nan,12.786550955586224,-0.07906540607657761,-66.17182833076153,2,16.070858091557607,1.5437500000003581,0.002216163928887738,1.0054315027178449,95.4249999999592,4,nan,17.03047107878679,2.8076436867813315,-71.79192599204812,4,17.588272744369792,1.5450000000000046,0.0023862579206896132,1.0055415617153922,69.59999999998269,5,nan,19.71919868493067,4.632634999674714,-71.46058925001508,5,0.75,0.5,0.5,643.9526901606205
