time_ms soma_mV ais_mV
235.925000 -69.084664 -69.085285
235.950000 -69.080287 -69.080900
235.975000 -69.075907 -69.076513
236.000000 -69.071526 -69.072124
236.025000 -69.067142 -69.067733
236.050000 -69.062756 -69.063339
236.075000 -69.058368 -69.058944
236.100000 -69.053978 -69.054546
236.125000 -69.049586 -69.050147
236.150000 -69.045192 -69.045745
236.175000 -69.040795 -69.041342
236.200000 -69.036397 -69.036936
236.225000 -69.031997 -69.032528
236.250000 -69.027594 -69.028118
236.275000 -69.023190 -69.023706
236.300000 -69.018783 -69.019292
236.325000 -69.014375 -69.014877
236.350000 -69.009964 -69.010459
236.375000 -69.005552 -69.006039
236.400000 -69.001137 -69.001617
236.425000 -68.996721 -68.997193
236.450000 -68.992302 -68.992767
236.475000 -68.987882 -68.988340
236.500000 -68.983459 -68.983910
236.525000 -68.979035 -68.979478
236.550000 -68.974608 -68.975044
236.575000 -68.970180 -68.970609
236.600000 -68.965750 -68.966171
236.625000 -68.961318 -68.961732
236.650000 -68.956883 -68.957290
236.675000 -68.952447 -68.952847
236.700000 -68.948009 -68.948401
236.725000 -68.943570 -68.943954
236.750000 -68.939128 -68.939505
236.775000 -68.934684 -68.935054
236.800000 -68.930239 -68.930601
236.825000 -68.925791 -68.926147
236.850000 -68.921342 -68.921690
236.875000 -68.916891 -68.917232
236.900000 -68.912438 -68.912772
236.925000 -68.907983 -68.908310
236.950000 -68.903527 -68.903846
236.975000 -68.899068 -68.899380
237.000000 -68.894608 -68.894912
237.025000 -68.890146 -68.890443
237.050000 -68.885682 -68.885972
237.075000 -68.881216 -68.881499
237.100000 -68.876749 -68.877025
237.125000 -68.872280 -68.872548
237.150000 -68.867809 -68.868070
237.175000 -68.863336 -68.863590
237.200000 -68.858861 -68.859108
237.225000 -68.854385 -68.854625
237.250000 -68.849907 -68.850140
237.275000 -68.845427 -68.845653
237.300000 -68.840946 -68.841164
237.325000 -68.836463 -68.836674
237.350000 -68.831978 -68.832182
237.375000 -68.827491 -68.827688
237.400000 -68.823003 -68.823193
237.425000 -68.818513 -68.818696
237.450000 -68.814021 -68.814197
237.475000 -68.809528 -68.809696
237.500000 -68.805033 -68.805194
237.525000 -68.800536 -68.800691
237.550000 -68.796038 -68.796185
237.575000 -68.791538 -68.791678
237.600000 -68.787036 -68.787169
237.625000 -68.782533 -68.782659
237.650000 -68.778028 -68.778147
237.675000 -68.773521 -68.773634
237.700000 -68.769013 -68.769119
237.725000 -68.764503 -68.764602
237.750000 -68.759992 -68.760084
237.775000 -68.755479 -68.755564
237.800000 -68.750964 -68.751042
237.825000 -68.746448 -68.746519
237.850000 -68.741931 -68.741995
237.875000 -68.737411 -68.737468
237.900000 -68.732891 -68.732941
237.925000 -68.728368 -68.728411
237.950000 -68.723844 -68.723881
237.975000 -68.719319 -68.719348
238.000000 -68.714792 -68.714814
238.025000 -68.710263 -68.710279
238.050000 -68.705733 -68.705742
238.075000 -68.701202 -68.701204
238.100000 -68.696669 -68.696664
238.125000 -68.692134 -68.692123
238.150000 -68.687598 -68.687580
238.175000 -68.683060 -68.683035
238.200000 -68.678521 -68.678489
238.225000 -68.673981 -68.673942
238.250000 -68.669439 -68.669393
238.275000 -68.664895 -68.664843
238.300000 -68.660351 -68.660292
238.325000 -68.655804 -68.655738
238.350000 -68.651256 -68.651184
238.375000 -68.646707 -68.646628
238.400000 -68.642157 -68.642071
238.425000 -68.637604 -68.637512
238.450000 -68.633051 -68.632952
238.475000 -68.628496 -68.628390
238.500000 -68.623940 -68.623827
238.525000 -68.619382 -68.619263
238.550000 -68.614823 -68.614697
238.575000 -68.610262 -68.610130
238.600000 -68.605700 -68.605561
238.625000 -68.601137 -68.600991
238.650000 -68.596572 -68.596420
238.675000 -68.592006 -68.591847
238.700000 -68.587439 -68.587273
238.725000 -68.582870 -68.582698
238.750000 -68.578300 -68.578121
238.775000 -68.573729 -68.573543
238.800000 -68.569156 -68.568964
238.825000 -68.564582 -68.564383
238.850000 -68.560007 -68.559801
238.875000 -68.555430 -68.555218
238.900000 -68.550852 -68.550633
238.925000 -68.546272 -68.546047
238.950000 -68.541692 -68.541460
238.975000 -68.537110 -68.536871
239.000000 -68.532527 -68.532282
239.025000 -68.527942 -68.527691
239.050000 -68.523356 -68.523098
239.075000 -68.518769 -68.518505
239.100000 -68.514181 -68.513910
239.125000 -68.509591 -68.509314
239.150000 -68.505000 -68.504716
239.175000 -68.500408 -68.500118
239.200000 -68.495815 -68.495518
239.225000 -68.491220 -68.490917
239.250000 -68.486624 -68.486315
239.275000 -68.482027 -68.481711
239.300000 -68.477429 -68.477106
239.325000 -68.472829 -68.472500
239.350000 -68.468229 -68.467893
239.375000 -68.463627 -68.463285
239.400000 -68.459024 -68.458675
239.425000 -68.454419 -68.454064
239.450000 -68.449814 -68.449452
239.475000 -68.445207 -68.444839
239.500000 -68.440599 -68.440225
239.525000 -68.435990 -68.435610
239.550000 -68.431380 -68.430993
239.575000 -68.426768 -68.426375
