time_ms,v_soma_mV,v_proximal_dendrite_mV,v_proximal_axon_candidate_mV
700.425000,-67.722012,-67.721145,-67.719255
700.450000,-67.719111,-67.718255,-67.716362
700.475000,-67.716264,-67.715415,-67.713521
700.500000,-67.713466,-67.712623,-67.710730
700.525000,-67.710714,-67.709875,-67.707984
700.550000,-67.708005,-67.707168,-67.705281
700.575000,-67.705337,-67.704501,-67.702619
700.600000,-67.702707,-67.701870,-67.699994
700.625000,-67.700113,-67.699274,-67.697405
700.650000,-67.697553,-67.696711,-67.694849
700.675000,-67.695026,-67.694180,-67.692326
700.700000,-67.692530,-67.691678,-67.689834
700.725000,-67.690063,-67.689206,-67.687371
700.750000,-67.687624,-67.686761,-67.684935
700.775000,-67.685212,-67.684342,-67.682527
700.800000,-67.682826,-67.681948,-67.680144
700.825000,-67.680465,-67.679578,-67.677786
700.850000,-67.678127,-67.677232,-67.675451
700.875000,-67.675812,-67.674908,-67.673139
700.900000,-67.673519,-67.672606,-67.670849
700.925000,-67.671248,-67.670325,-67.668580
700.950000,-67.668997,-67.668065,-67.666332
700.975000,-67.666766,-67.665824,-67.664103
701.000000,-67.664554,-67.663601,-67.661893
701.025000,-67.662360,-67.661398,-67.659702
701.050000,-67.660185,-67.659212,-67.657529
701.075000,-67.658027,-67.657044,-67.655373
701.100000,-67.655886,-67.654892,-67.653234
701.125000,-67.653762,-67.652757,-67.651112
701.150000,-67.651653,-67.650637,-67.649005
701.175000,-67.649560,-67.648534,-67.646914
701.200000,-67.647482,-67.646445,-67.644838
701.225000,-67.645419,-67.644371,-67.642776
701.250000,-67.643370,-67.642312,-67.640729
701.275000,-67.641336,-67.640267,-67.638696
701.300000,-67.639315,-67.638235,-67.636677
701.325000,-67.637307,-67.636216,-67.634671
701.350000,-67.635312,-67.634211,-67.632678
701.375000,-67.633330,-67.632219,-67.630697
701.400000,-67.631361,-67.630239,-67.628729
701.425000,-67.629403,-67.628271,-67.626773
701.450000,-67.627458,-67.626315,-67.624829
701.475000,-67.625524,-67.624371,-67.622896
701.500000,-67.623601,-67.622438,-67.620975
701.525000,-67.621690,-67.620517,-67.619065
701.550000,-67.619790,-67.618607,-67.617166
701.575000,-67.617900,-67.616707,-67.615277
701.600000,-67.616021,-67.614818,-67.613399
701.625000,-67.614152,-67.612939,-67.611531
701.650000,-67.612293,-67.611071,-67.609674
701.675000,-67.610444,-67.609213,-67.607826
701.700000,-67.608605,-67.607364,-67.605987
701.725000,-67.606775,-67.605525,-67.604159
701.750000,-67.604955,-67.603696,-67.602339
701.775000,-67.603144,-67.601875,-67.600529
701.800000,-67.601342,-67.600064,-67.598728
701.825000,-67.599548,-67.598262,-67.596936
701.850000,-67.597764,-67.596469,-67.595152
701.875000,-67.595988,-67.594685,-67.593377
701.900000,-67.594221,-67.592909,-67.591611
701.925000,-67.592462,-67.591141,-67.589853
701.950000,-67.590711,-67.589382,-67.588102
701.975000,-67.588968,-67.587631,-67.586360
702.000000,-67.587233,-67.585888,-67.584626
702.025000,-67.585506,-67.584152,-67.582900
702.050000,-67.583786,-67.582425,-67.581181
702.075000,-67.582074,-67.580705,-67.579470
702.100000,-67.580370,-67.578993,-67.577766
702.125000,-67.578672,-67.577288,-67.576069
702.150000,-67.576982,-67.575591,-67.574380
702.175000,-67.575300,-67.573900,-67.572698
702.200000,-67.573624,-67.572217,-67.571023
702.225000,-67.571955,-67.570541,-67.569354
702.250000,-67.570293,-67.568872,-67.567693
702.275000,-67.568637,-67.567209,-67.566038
702.300000,-67.566988,-67.565553,-67.564390
702.325000,-67.565346,-67.563904,-67.562748
702.350000,-67.563710,-67.562262,-67.561113
702.375000,-67.562081,-67.560625,-67.559484
702.400000,-67.560458,-67.558996,-67.557861
702.425000,-67.558841,-67.557372,-67.556245
702.450000,-67.557230,-67.555755,-67.554634
702.475000,-67.555625,-67.554144,-67.553030
702.500000,-67.554026,-67.552538,-67.551432
702.525000,-67.552433,-67.550939,-67.549839
702.550000,-67.550846,-67.549346,-67.548252
702.575000,-67.549265,-67.547758,-67.546671
702.600000,-67.547689,-67.546176,-67.545096
702.625000,-67.546119,-67.544600,-67.543526
702.650000,-67.544554,-67.543030,-67.541962
702.675000,-67.542995,-67.541465,-67.540403
702.700000,-67.541441,-67.539905,-67.538850
702.725000,-67.539892,-67.538351,-67.537302
702.750000,-67.538349,-67.536802,-67.535759
702.775000,-67.536811,-67.535259,-67.534221
702.800000,-67.535278,-67.533720,-67.532689
702.825000,-67.533750,-67.532187,-67.531161
702.850000,-67.532228,-67.530659,-67.529639
702.875000,-67.530710,-67.529136,-67.528121
702.900000,-67.529197,-67.527618,-67.526609
702.925000,-67.527689,-67.526105,-67.525101
702.950000,-67.526186,-67.524597,-67.523598
702.975000,-67.524687,-67.523093,-67.522100
703.000000,-67.523194,-67.521595,-67.520606
703.025000,-67.521704,-67.520101,-67.519118
703.050000,-67.520220,-67.518611,-67.517633
703.075000,-67.518740,-67.517127,-67.516154
703.100000,-67.517265,-67.515646,-67.514678
703.125000,-67.515794,-67.514171,-67.513208
703.150000,-67.514327,-67.512700,-67.511741
703.175000,-67.512865,-67.511233,-67.510279
703.200000,-67.511407,-67.509770,-67.508822
703.225000,-67.509954,-67.508312,-67.507368
703.250000,-67.508504,-67.506859,-67.505919
